Lake,Year,Species,Developmental stage,GE
ARL,2015,Ao,Metamorph,37.3788
ARL,2015,Ao,Metamorph,8.62089
ARL,2015,Ao,Metamorph,7.62955
ARL,2015,Ao,Metamorph,4.53959
ARL,2015,Ao,Metamorph,2.10709
ARL,2015,Ao,Metamorph,0.293959
ARL,2017,Ao,Metamorph,189.6084404
ARL,2017,Ao,Metamorph,5393.05481
ARL,2017,Ao,Metamorph,330.5064392
ARL,2017,Ao,Metamorph,10.07997036
ARL,2017,Ao,Metamorph,967.0764923
ARL,2017,Ao,Metamorph,812.8791809
ARL,2017,Ao,Metamorph,78.19043159
ARL,2017,Ao,Metamorph,0.864830837
ARL,2017,Ao,Metamorph,28.53441715
ARL,2017,Ao,Metamorph,129.9357224
ARL,2017,Ao,Metamorph,2.61244297
ARL,2017,Ao,Metamorph,2.140504122
ARL,2017,Ao,Metamorph,17.69909859
ARL,2017,Ao,Metamorph,0.854174793
ARL,2017,Ao,Metamorph,5.589901209
ARL,2017,Ao,Metamorph,1.186022609
ARL,2017,Ao,Metamorph,3.664003611
ARL,2017,Ao,Metamorph,0.596659705
ARL,2017,Ao,Metamorph,372.1574402
ARL,2017,Ao,Metamorph,169.7562027
ARL,2017,Ao,Metamorph,313.3416176
ARL,2017,Ao,Metamorph,57.50484467
ARL,2017,Ao,Metamorph,363.1649017
ARL,2017,Ao,Metamorph,59.36975479
ARL,2017,Ao,Metamorph,82.69304276
ARL,2017,Ao,Metamorph,310.0246048
ARL,2018,Ao,Metamorph,73.28622818
ARL,2018,Ao,Metamorph,7.36348033
ARL,2018,Ao,Metamorph,6.377995014
ARL,2018,Ao,Metamorph,442.4349976
ARL,2018,Ao,Metamorph,44.53778267
ARL,2018,Ao,Metamorph,0.722126365
ARL,2018,Ao,Metamorph,3.043080866
ARL,2018,Ao,Metamorph,9.415764213
ARL,2018,Ao,Metamorph,1889.868469
ARL,2018,Ao,Metamorph,58.65493298
ARL,2018,Ao,Metamorph,4.131849706
ARL,2018,Ao,Metamorph,5.138709545
ARL,2018,Ao,Metamorph,33.78095388
ARL,2018,Ao,Metamorph,1.493605971
ARL,2018,Ao,Metamorph,0.749291703
ARL,2018,Ao,Metamorph,0.091346791
ARL,2018,Ao,Metamorph,0.085771149
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0.778423175
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0.352663212
ARL,2018,Ao,Metamorph,0.106870774
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,11904.8
ARL,2016,Ao,Metamorph,843.729
ARL,2016,Ao,Metamorph,5268.02
ARL,2016,Ao,Metamorph,854.871
ARL,2016,Ao,Metamorph,632.773
ARL,2016,Ao,Metamorph,1900.73
ARL,2016,Ao,Metamorph,1999.35
ARL,2016,Ao,Metamorph,1917.22
ARL,2016,Ao,Metamorph,1607.97
ARL,2016,Ao,Metamorph,9344.25
ARL,2016,Ao,Metamorph,4678.18
ARL,2016,Ao,Metamorph,2740.42
ARL,2016,Ao,Metamorph,4292.84
ARL,2016,Ao,Metamorph,471.793
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,1238.17749
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,3036.842346
