Lake,Year,Species,Developmental stage,GE
ARL,2015,Ao,Metamorph,37.3788
ARL,2015,Ao,Metamorph,8.62089
ARL,2015,Ao,Metamorph,7.62955
ARL,2015,Ao,Metamorph,4.53959
ARL,2015,Ao,Metamorph,2.10709
ARL,2015,Ao,Metamorph,0.293959
ARL,2017,Ao,Metamorph,189.6084404
ARL,2017,Ao,Metamorph,5393.05481
ARL,2017,Ao,Metamorph,330.5064392
ARL,2017,Ao,Metamorph,10.07997036
ARL,2017,Ao,Metamorph,967.0764923
ARL,2017,Ao,Metamorph,812.8791809
ARL,2017,Ao,Metamorph,78.19043159
ARL,2017,Ao,Metamorph,0.864830837
ARL,2017,Ao,Metamorph,28.53441715
ARL,2017,Ao,Metamorph,129.9357224
ARL,2017,Ao,Metamorph,2.61244297
ARL,2017,Ao,Metamorph,2.140504122
ARL,2017,Ao,Metamorph,17.69909859
ARL,2017,Ao,Metamorph,0.854174793
ARL,2017,Ao,Metamorph,5.589901209
ARL,2017,Ao,Metamorph,1.186022609
ARL,2017,Ao,Metamorph,3.664003611
ARL,2017,Ao,Metamorph,0.596659705
ARL,2017,Ao,Metamorph,372.1574402
ARL,2017,Ao,Metamorph,169.7562027
ARL,2017,Ao,Metamorph,313.3416176
ARL,2017,Ao,Metamorph,57.50484467
ARL,2017,Ao,Metamorph,363.1649017
ARL,2017,Ao,Metamorph,59.36975479
ARL,2017,Ao,Metamorph,82.69304276
ARL,2017,Ao,Metamorph,310.0246048
ARL,2018,Ao,Metamorph,73.28622818
ARL,2018,Ao,Metamorph,7.36348033
ARL,2018,Ao,Metamorph,6.377995014
ARL,2018,Ao,Metamorph,442.4349976
ARL,2018,Ao,Metamorph,44.53778267
ARL,2018,Ao,Metamorph,0.722126365
ARL,2018,Ao,Metamorph,3.043080866
ARL,2018,Ao,Metamorph,9.415764213
ARL,2018,Ao,Metamorph,1889.868469
ARL,2018,Ao,Metamorph,58.65493298
ARL,2018,Ao,Metamorph,4.131849706
ARL,2018,Ao,Metamorph,5.138709545
ARL,2018,Ao,Metamorph,33.78095388
ARL,2018,Ao,Metamorph,1.493605971
ARL,2018,Ao,Metamorph,0.749291703
ARL,2018,Ao,Metamorph,0.091346791
ARL,2018,Ao,Metamorph,0.085771149
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0.778423175
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0.352663212
ARL,2018,Ao,Metamorph,0.106870774
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2018,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,11904.8
ARL,2016,Ao,Metamorph,843.729
ARL,2016,Ao,Metamorph,5268.02
ARL,2016,Ao,Metamorph,854.871
ARL,2016,Ao,Metamorph,632.773
ARL,2016,Ao,Metamorph,1900.73
ARL,2016,Ao,Metamorph,1999.35
ARL,2016,Ao,Metamorph,1917.22
ARL,2016,Ao,Metamorph,1607.97
ARL,2016,Ao,Metamorph,9344.25
ARL,2016,Ao,Metamorph,4678.18
ARL,2016,Ao,Metamorph,2740.42
ARL,2016,Ao,Metamorph,4292.84
ARL,2016,Ao,Metamorph,471.793
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,1238.17749
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,0
ARL,2016,Ao,Metamorph,3036.842346
ARL,2008,Bb M,Metamorph,0.64
ARL,2008,Bb M,Metamorph,1.4
ARL,2008,Bb M,Metamorph,0.38
ARL,2008,Bb M,Metamorph,0.7
ARL,2008,Bb M,Metamorph,0.21
ARL,2008,Bb M,Metamorph,0.49
ARL,2008,Bb M,Metamorph,0.2
ARL,2008,Bb M,Metamorph,0.31
ARL,2008,Bb M,Metamorph,0.1
ARL,2008,Bb M,Metamorph,0.07
ARL,2008,Bb M,Metamorph,0.1
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2008,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,3.73678
ARL,2009,Bb M,Metamorph,1.42
ARL,2009,Bb M,Metamorph,0.97
ARL,2009,Bb M,Metamorph,0.26
ARL,2009,Bb M,Metamorph,0.2
ARL,2009,Bb M,Metamorph,0.29
ARL,2009,Bb M,Metamorph,0.09
ARL,2009,Bb M,Metamorph,7.43
ARL,2009,Bb M,Metamorph,0.36
ARL,2009,Bb M,Metamorph,7.72
ARL,2009,Bb M,Metamorph,133.66
ARL,2009,Bb M,Metamorph,0.21
ARL,2009,Bb M,Metamorph,30.54
ARL,2009,Bb M,Metamorph,0.12
ARL,2009,Bb M,Metamorph,0.23
ARL,2009,Bb M,Metamorph,0.11
ARL,2009,Bb M,Metamorph,0.18
ARL,2009,Bb M,Metamorph,2
ARL,2009,Bb M,Metamorph,5.01
ARL,2009,Bb M,Metamorph,25.43
ARL,2009,Bb M,Metamorph,0.18
ARL,2009,Bb M,Metamorph,93.55
ARL,2009,Bb M,Metamorph,11.2
ARL,2009,Bb M,Metamorph,1.23
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2009,Bb M,Metamorph,0
ARL,2010,Bb M,Metamorph,1.05475
ARL,2010,Bb M,Metamorph,9.51638
ARL,2010,Bb M,Metamorph,6.84503
ARL,2010,Bb M,Metamorph,24.8698
ARL,2010,Bb M,Metamorph,0
ARL,2010,Bb M,Metamorph,0
ARL,2010,Bb M,Metamorph,0.649163
ARL,2010,Bb M,Metamorph,4.99436
ARL,2010,Bb M,Metamorph,67.6824
ARL,2010,Bb M,Metamorph,0
ARL,2010,Bb M,Metamorph,1.72034
ARL,2010,Bb M,Metamorph,0.278119
ARL,2010,Bb M,Metamorph,0.624959
ARL,2010,Bb M,Metamorph,0.887936
ARL,2010,Bb M,Metamorph,0.621252
ARL,2010,Bb M,Metamorph,0.269443
ARL,2010,Bb M,Metamorph,0.180019
ARL,2010,Bb M,Metamorph,0.260385
ARL,2010,Bb M,Metamorph,1.94484
ARL,2010,Bb M,Metamorph,2.12655
ARL,2010,Bb M,Metamorph,2.15697
ARL,2010,Bb M,Metamorph,0.542882
ARL,2010,Bb M,Metamorph,0.645829
ARL,2010,Bb M,Metamorph,1.63368
ARL,2010,Bb M,Metamorph,0.524217
ARL,2010,Bb M,Metamorph,0.0996201
ARL,2010,Bb M,Metamorph,0.078319
ARL,2010,Bb M,Metamorph,0.22426
ARL,2010,Bb M,Metamorph,0.291206
ARL,2010,Bb M,Metamorph,0.495342
ARL,2011,Bb M,Metamorph,4.72
ARL,2011,Bb M,Metamorph,14.5
ARL,2011,Bb M,Metamorph,36.2
ARL,2011,Bb M,Metamorph,63.9
ARL,2011,Bb M,Metamorph,23.8
ARL,2011,Bb M,Metamorph,9.64
ARL,2011,Bb M,Metamorph,0.297
ARL,2011,Bb M,Metamorph,2.75
ARL,2011,Bb M,Metamorph,745.2
ARL,2011,Bb M,Metamorph,261
ARL,2011,Bb M,Metamorph,9.88
ARL,2011,Bb M,Metamorph,14.1
ARL,2011,Bb M,Metamorph,526.4
ARL,2011,Bb M,Metamorph,26.9
ARL,2011,Bb M,Metamorph,10.3
ARL,2011,Bb M,Metamorph,104.7
ARL,2011,Bb M,Metamorph,2.87
ARL,2011,Bb M,Metamorph,21.1
ARL,2011,Bb M,Metamorph,0.17
ARL,2011,Bb M,Metamorph,10.1
ARL,2011,Bb M,Metamorph,2114.9
ARL,2011,Bb M,Metamorph,7.62
ARL,2011,Bb M,Metamorph,0.527
ARL,2011,Bb M,Metamorph,2.5
ARL,2011,Bb M,Metamorph,77.2
ARL,2011,Bb M,Metamorph,5.21
ARL,2011,Bb M,Metamorph,90.1
ARL,2011,Bb M,Metamorph,5.63
ARL,2011,Bb M,Metamorph,13
ARL,2011,Bb M,Metamorph,20.6
ARL,2011,Bb M,Metamorph,6.11
ARL,2011,Bb M,Metamorph,462.3
ARL,2011,Bb M,Metamorph,48.3
ARL,2012,Bb M,Metamorph,0.767
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,4.65
ARL,2012,Bb M,Metamorph,0.266
ARL,2012,Bb M,Metamorph,1.12
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,1.38
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0.624
ARL,2012,Bb M,Metamorph,2.25
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0.605
ARL,2012,Bb M,Metamorph,0.465
ARL,2012,Bb M,Metamorph,2.02
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0.194
ARL,2012,Bb M,Metamorph,0.603
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0.0605
ARL,2012,Bb M,Metamorph,0.214
ARL,2012,Bb M,Metamorph,0.894
ARL,2012,Bb M,Metamorph,0
ARL,2012,Bb M,Metamorph,0.589
ARL,2012,Bb M,Metamorph,0.272
ARL,2012,Bb M,Metamorph,1.77
ARL,2012,Bb M,Metamorph,0.357
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0.761756301
ARL,2017,Bb M,Metamorph,0.619266368
ARL,2017,Bb M,Metamorph,0.106808925
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0
ARL,2017,Bb M,Metamorph,0.389623716
ARL,2017,Bb M,Metamorph,4.587299228
ARL,2017,Bb M,Metamorph,652.0901489
ARL,2017,Bb M,Metamorph,0.679156482
ARL,2017,Bb M,Metamorph,38.30570698
ARL,2017,Bb M,Metamorph,1.014954448
ARL,2008,Rt M,Metamorph,2.53
ARL,2008,Rt M,Metamorph,1.18
ARL,2008,Rt M,Metamorph,1.89
ARL,2008,Rt M,Metamorph,5.8
ARL,2008,Rt M,Metamorph,13.4
ARL,2008,Rt M,Metamorph,42.6
ARL,2008,Rt M,Metamorph,35.1
ARL,2008,Rt M,Metamorph,6.56
ARL,2008,Rt M,Metamorph,29.2
ARL,2008,Rt M,Metamorph,10.6
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2008,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0.330114
ARL,2009,Rt M,Metamorph,0.13579
ARL,2009,Rt M,Metamorph,0.435815
ARL,2009,Rt M,Metamorph,0.808342
ARL,2009,Rt M,Metamorph,0.300735
ARL,2009,Rt M,Metamorph,0.527913
ARL,2009,Rt M,Metamorph,0.298757
ARL,2009,Rt M,Metamorph,0.10303
ARL,2009,Rt M,Metamorph,0.316554
ARL,2009,Rt M,Metamorph,0.480926
ARL,2009,Rt M,Metamorph,0.263587
ARL,2009,Rt M,Metamorph,0.194062
ARL,2009,Rt M,Metamorph,0.397427
ARL,2009,Rt M,Metamorph,7.10142
ARL,2009,Rt M,Metamorph,22.1066
ARL,2009,Rt M,Metamorph,0.439316
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2009,Rt M,Metamorph,0
ARL,2010,Rt M,Metamorph,0.237903
ARL,2010,Rt M,Metamorph,0.564273
ARL,2010,Rt M,Metamorph,1.61946
ARL,2010,Rt M,Metamorph,1.80556
ARL,2010,Rt M,Metamorph,0.813314
ARL,2010,Rt M,Metamorph,2.47339
ARL,2010,Rt M,Metamorph,0.745917
ARL,2010,Rt M,Metamorph,1.41721
ARL,2010,Rt M,Metamorph,1.4793
ARL,2010,Rt M,Metamorph,0
ARL,2010,Rt M,Metamorph,8.20151
ARL,2010,Rt M,Metamorph,2.35612
ARL,2010,Rt M,Metamorph,1.0109
ARL,2010,Rt M,Metamorph,3.15868
ARL,2010,Rt M,Metamorph,7.70516
ARL,2010,Rt M,Metamorph,5.22284
ARL,2010,Rt M,Metamorph,1.39405
ARL,2010,Rt M,Metamorph,0.146013
ARL,2010,Rt M,Metamorph,0.397312
ARL,2010,Rt M,Metamorph,1.17533
ARL,2010,Rt M,Metamorph,1.39004
ARL,2010,Rt M,Metamorph,0.524993
ARL,2010,Rt M,Metamorph,0.975505
ARL,2010,Rt M,Metamorph,2.39593
ARL,2010,Rt M,Metamorph,0.362177
ARL,2010,Rt M,Metamorph,0
ARL,2010,Rt M,Metamorph,7.74757
ARL,2010,Rt M,Metamorph,0.625836
ARL,2010,Rt M,Metamorph,1.33173
ARL,2010,Rt M,Metamorph,0.162213
ARL,2011,Rt M,Metamorph,29.6
ARL,2011,Rt M,Metamorph,5.77
ARL,2011,Rt M,Metamorph,13.9
ARL,2011,Rt M,Metamorph,17.4
ARL,2011,Rt M,Metamorph,16.1
ARL,2011,Rt M,Metamorph,51.5
ARL,2011,Rt M,Metamorph,22.1
ARL,2011,Rt M,Metamorph,8.31
ARL,2011,Rt M,Metamorph,35.7
ARL,2011,Rt M,Metamorph,14.5
ARL,2011,Rt M,Metamorph,0.65
ARL,2011,Rt M,Metamorph,3.2
ARL,2011,Rt M,Metamorph,3.03
ARL,2011,Rt M,Metamorph,0.275
ARL,2011,Rt M,Metamorph,5.43
ARL,2011,Rt M,Metamorph,9.56
ARL,2011,Rt M,Metamorph,7.16
ARL,2011,Rt M,Metamorph,0.429
ARL,2011,Rt M,Metamorph,0.0686
ARL,2011,Rt M,Metamorph,0.227
ARL,2011,Rt M,Metamorph,0.363
ARL,2011,Rt M,Metamorph,0.354
ARL,2011,Rt M,Metamorph,0.545
ARL,2011,Rt M,Metamorph,12.5
ARL,2011,Rt M,Metamorph,0.142
ARL,2011,Rt M,Metamorph,0.227
ARL,2011,Rt M,Metamorph,1.42
ARL,2011,Rt M,Metamorph,0.0969
ARL,2011,Rt M,Metamorph,4.61
ARL,2011,Rt M,Metamorph,0.376
ARL,2012,Rt M,Metamorph,0.1
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,4.65
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0.1
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0.417
ARL,2012,Rt M,Metamorph,2.36
ARL,2012,Rt M,Metamorph,0.111
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0.276
ARL,2012,Rt M,Metamorph,0.553
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,7.46
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0
ARL,2012,Rt M,Metamorph,0.208
ARL,2012,Rt M,Metamorph,0.179
ARL,2012,Rt M,Metamorph,15.5
ARL,2012,Rt M,Metamorph,2.21
ARL,2012,Rt M,Metamorph,13.1
ARL,2012,Rt M,Metamorph,0.419
ARL,2012,Rt M,Metamorph,2.06
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0
ARL,2013,Rt M,Metamorph,0.053
ARL,2013,Rt M,Metamorph,0.24
