Lake,Year,Species,Developmental stage,GE
Acherito,2009,Alytes obstetricans ,M,0.237355
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,19.6111
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,0.600067
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,0.0588267
Acherito,2009,Alytes obstetricans ,M,0.437173
Acherito,2009,Alytes obstetricans ,M,0
Acherito,2009,Alytes obstetricans ,M,5.93489
Acherito,2009,Alytes obstetricans ,M,780.124
Acherito,2009,Alytes obstetricans ,M,303.797
Acherito,2009,Alytes obstetricans ,M,168.675
Acherito,2009,Alytes obstetricans ,M,46.3642
Acherito,2009,Alytes obstetricans ,M,9.45317
Acherito,2009,Alytes obstetricans ,M,644.879
Acherito,2009,Alytes obstetricans ,M,10.6876
Acherito,2009,Alytes obstetricans ,M,1.89723
Acherito,2009,Alytes obstetricans ,M,12.005
Acherito,2009,Alytes obstetricans ,M,860.537
Acherito,2009,Alytes obstetricans ,M,532.207
Acherito,2009,Alytes obstetricans ,M,49.8341
Acherito,2010,Alytes obstetricans,M,4.87
Acherito,2010,Alytes obstetricans,M,39.5
Acherito,2010,Alytes obstetricans,M,0.319674
Acherito,2010,Alytes obstetricans,M,12
Acherito,2010,Alytes obstetricans,M,0.623
Acherito,2010,Alytes obstetricans,M,2.12
Acherito,2010,Alytes obstetricans,M,0.201
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,29
Acherito,2010,Alytes obstetricans,M,7.81
Acherito,2010,Alytes obstetricans,M,31.7
Acherito,2010,Alytes obstetricans,M,0.149
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,8.15
Acherito,2010,Alytes obstetricans,M,0.413
Acherito,2010,Alytes obstetricans,M,564.5
Acherito,2010,Alytes obstetricans,M,72.2
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,0.108
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,2.73
Acherito,2010,Alytes obstetricans,M,9.87
Acherito,2010,Alytes obstetricans,M,3.38
Acherito,2010,Alytes obstetricans,M,0.1
Acherito,2010,Alytes obstetricans,M,0
Acherito,2010,Alytes obstetricans,M,0.182
Acherito,2010,Alytes obstetricans,M,17.6
Acherito,2010,Alytes obstetricans,M,497.9
Acherito,2015,Alytes obstetricans,M,3.60823
Acherito,2015,Alytes obstetricans,M,2.80983
Acherito,2015,Alytes obstetricans,M,2.78234
Acherito,2015,Alytes obstetricans,M,2.65393
Acherito,2015,Alytes obstetricans,M,2.30882
Acherito,2015,Alytes obstetricans,M,0.658516
Acherito,2015,Alytes obstetricans,M,0.399542
Acherito,2015,Alytes obstetricans,M,0.366302
Acherito,2015,Alytes obstetricans,M,0.342595
Acherito,2015,Alytes obstetricans,M,0.114793
Acherito,2015,Alytes obstetricans,M,0
Acherito,2015,Alytes obstetricans,M,0
Acherito,2015,Alytes obstetricans,M,0
Acherito,2015,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0.702771
Acherito,2016,Alytes obstetricans,M,345.502
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,17.1102
Acherito,2016,Alytes obstetricans,M,9.42601
Acherito,2016,Alytes obstetricans,M,9.39386
Acherito,2016,Alytes obstetricans,M,92.5827
Acherito,2016,Alytes obstetricans,M,6.53419
Acherito,2016,Alytes obstetricans,M,7.49196
Acherito,2016,Alytes obstetricans,M,52.6682
Acherito,2016,Alytes obstetricans,M,52.6682
Acherito,2016,Alytes obstetricans,M,344.756
Acherito,2016,Alytes obstetricans,M,3.897782266
Acherito,2016,Alytes obstetricans,M,0.001261187
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,46.1193943
Acherito,2016,Alytes obstetricans,M,4.204467535
Acherito,2016,Alytes obstetricans,M,67.71578789
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0.202442668
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0
Acherito,2016,Alytes obstetricans,M,0.006296492
Acherito,2016,Alytes obstetricans,M,0.010139318
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0.280372538
Acherito,2017,Alytes obstetricans,M,0.713812485
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0.574738756
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,4.072397947
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2017,Alytes obstetricans,M,0
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,1.012123674
Acherito,2018,Alytes obstetricans ,M,1.559552252
Acherito,2018,Alytes obstetricans ,M,0.1137021
Acherito,2018,Alytes obstetricans ,M,0.02240014
Acherito,2018,Alytes obstetricans ,M,0.285386592
Acherito,2018,Alytes obstetricans ,M,0.026887523
Acherito,2018,Alytes obstetricans ,M,11.1823976
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,2.225565612
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,0.746678114
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,0.873856097
Acherito,2018,Alytes obstetricans ,M,0
Acherito,2018,Alytes obstetricans ,M,4.682229161
Acherito,2018,Alytes obstetricans ,M,16.11047506
Acherito,2012,Alytes obstetricans ,M,0.413
Acherito,2012,Alytes obstetricans ,M,0.0394
Acherito,2012,Alytes obstetricans ,M,0.46
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0.00666
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0.0167
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0.43
Acherito,2012,Alytes obstetricans ,M,0.0038
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,31.5
Acherito,2012,Alytes obstetricans ,M,0.458
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0.0102
Acherito,2012,Alytes obstetricans ,M,0.0699
Acherito,2012,Alytes obstetricans ,M,0.465
Acherito,2012,Alytes obstetricans ,M,0.0192
Acherito,2012,Alytes obstetricans ,M,0.00133
Acherito,2012,Alytes obstetricans ,M,0.0279
Acherito,2012,Alytes obstetricans ,M,0.198
Acherito,2012,Alytes obstetricans ,M,0
Acherito,2012,Alytes obstetricans ,M,0.00576
Acherito,2014,Alytes obstetricans ,M,0
Acherito,2014,Alytes obstetricans ,M,1.12
Acherito,2014,Alytes obstetricans ,M,28.89
Acherito,2014,Alytes obstetricans ,M,0
Acherito,2014,Alytes obstetricans ,M,0
Acherito,2008,Alytes obstetricans,T,1.26
Acherito,2008,Alytes obstetricans,T,5.54
Acherito,2008,Alytes obstetricans,T,122.4
Acherito,2008,Alytes obstetricans,T,14.2
Acherito,2008,Alytes obstetricans,T,351.9
Acherito,2008,Alytes obstetricans,T,312.6
Acherito,2008,Alytes obstetricans,T,187.9
Acherito,2008,Alytes obstetricans,T,3.8
Acherito,2008,Alytes obstetricans,T,847.2
Acherito,2008,Alytes obstetricans,T,32.7
Acherito,2008,Alytes obstetricans,T,179.8
Acherito,2008,Alytes obstetricans,T,8.78
Acherito,2008,Alytes obstetricans,T,112.7
Acherito,2008,Alytes obstetricans,T,25
Acherito,2008,Alytes obstetricans,T,63.6
Acherito,2008,Alytes obstetricans,T,5.85
Acherito,2008,Alytes obstetricans,T,16.3
Acherito,2008,Alytes obstetricans,T,12.6
Acherito,2008,Alytes obstetricans,T,0
Acherito,2008,Alytes obstetricans,T,1.77
Acherito,2008,Alytes obstetricans,T,602.61
Acherito,2008,Alytes obstetricans,T,2.98
Acherito,2008,Alytes obstetricans,T,2.21
Acherito,2008,Alytes obstetricans,T,341.22
Acherito,2008,Alytes obstetricans,T,49.07
Acherito,2008,Alytes obstetricans,T,0.504
Acherito,2008,Alytes obstetricans,T,2.11
Acherito,2008,Alytes obstetricans,T,24.1
Acherito,2009,Alytes obstetricans ,T,57.0701
Acherito,2009,Alytes obstetricans ,T,37.1105
Acherito,2009,Alytes obstetricans ,T,482.973
Acherito,2009,Alytes obstetricans ,T,496.965
Acherito,2009,Alytes obstetricans ,T,1400
Acherito,2009,Alytes obstetricans ,T,32.6043
Acherito,2009,Alytes obstetricans ,T,36.9063
Acherito,2009,Alytes obstetricans ,T,142.984
Acherito,2009,Alytes obstetricans ,T,253.406
Acherito,2009,Alytes obstetricans ,T,43.7305
Acherito,2009,Alytes obstetricans ,T,81.9463
Acherito,2009,Alytes obstetricans ,T,49.1829
Acherito,2009,Alytes obstetricans ,T,37.5165
Acherito,2009,Alytes obstetricans ,T,16.851
Acherito,2009,Alytes obstetricans ,T,140.616
Acherito,2009,Alytes obstetricans ,T,26.0741
Acherito,2009,Alytes obstetricans ,T,12.0814
Acherito,2009,Alytes obstetricans ,T,20.398
Acherito,2009,Alytes obstetricans ,T,7.182
Acherito,2009,Alytes obstetricans ,T,11.4658
Acherito,2009,Alytes obstetricans ,T,25.2578
Acherito,2009,Alytes obstetricans ,T,23.4824
Acherito,2009,Alytes obstetricans ,T,21.5985
Acherito,2009,Alytes obstetricans ,T,64.6895
Acherito,2009,Alytes obstetricans ,T,58.1909
Acherito,2009,Alytes obstetricans ,T,17.5047
Acherito,2009,Alytes obstetricans ,T,74.4171
Acherito,2009,Alytes obstetricans ,T,23.328
Acherito,2009,Alytes obstetricans ,T,25.7754
Acherito,2009,Alytes obstetricans ,T,15.2551
Acherito,2009,Alytes obstetricans ,T,88.2712
Acherito,2009,Alytes obstetricans ,T,223.359
Acherito,2009,Alytes obstetricans ,T,163.761
Acherito,2009,Alytes obstetricans ,T,137.799
Acherito,2009,Alytes obstetricans ,T,499.567
Acherito,2009,Alytes obstetricans ,T,113.034
Acherito,2009,Alytes obstetricans ,T,207.025
Acherito,2009,Alytes obstetricans ,T,77.5793
Acherito,2009,Alytes obstetricans ,T,199.548
Acherito,2009,Alytes obstetricans ,T,62.7762
Acherito,2009,Alytes obstetricans ,T,180.182
Acherito,2009,Alytes obstetricans ,T,25.6738
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,89.7764
Acherito,2009,Alytes obstetricans ,T,343.106
Acherito,2009,Alytes obstetricans ,T,276.257
Acherito,2009,Alytes obstetricans ,T,56.847
Acherito,2009,Alytes obstetricans ,T,257.32
Acherito,2009,Alytes obstetricans ,T,0.303228
Acherito,2009,Alytes obstetricans ,T,418.238
Acherito,2009,Alytes obstetricans ,T,538.402
Acherito,2009,Alytes obstetricans ,T,472.422
Acherito,2009,Alytes obstetricans ,T,434.327
Acherito,2009,Alytes obstetricans ,T,176.856
Acherito,2009,Alytes obstetricans ,T,390.927
Acherito,2009,Alytes obstetricans ,T,136.38
Acherito,2009,Alytes obstetricans ,T,80.2371
Acherito,2009,Alytes obstetricans ,T,262.934
Acherito,2009,Alytes obstetricans ,T,557.904
Acherito,2009,Alytes obstetricans ,T,136.698
Acherito,2009,Alytes obstetricans ,T,312.379
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.5008135
Acherito,2009,Alytes obstetricans ,T,0.392478
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.0451787
Acherito,2009,Alytes obstetricans ,T,0.222808
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.0431605
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.0511637
Acherito,2009,Alytes obstetricans ,T,0.855339
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,3.25886
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.00372989
Acherito,2009,Alytes obstetricans ,T,0.0252997
Acherito,2009,Alytes obstetricans ,T,0.348796
Acherito,2009,Alytes obstetricans ,T,0.029708
Acherito,2009,Alytes obstetricans ,T,0.956934
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0.0433266
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,2.62881
Acherito,2009,Alytes obstetricans ,T,134.624
Acherito,2009,Alytes obstetricans ,T,72.0433
Acherito,2009,Alytes obstetricans ,T,162.767
Acherito,2009,Alytes obstetricans ,T,11.2916
Acherito,2009,Alytes obstetricans ,T,202.542
Acherito,2009,Alytes obstetricans ,T,0.627207
Acherito,2009,Alytes obstetricans ,T,11.5521
Acherito,2009,Alytes obstetricans ,T,63.8397
Acherito,2009,Alytes obstetricans ,T,346.809
Acherito,2009,Alytes obstetricans ,T,413.004
Acherito,2009,Alytes obstetricans ,T,475.138
Acherito,2009,Alytes obstetricans ,T,59.9459
Acherito,2009,Alytes obstetricans ,T,1.44665
Acherito,2009,Alytes obstetricans ,T,789.004
Acherito,2009,Alytes obstetricans ,T,494.226
Acherito,2009,Alytes obstetricans ,T,135.355
Acherito,2009,Alytes obstetricans ,T,492.204
Acherito,2009,Alytes obstetricans ,T,778.417
Acherito,2009,Alytes obstetricans ,T,111.098
Acherito,2009,Alytes obstetricans ,T,2200
Acherito,2009,Alytes obstetricans ,T,540.728
Acherito,2009,Alytes obstetricans ,T,71.2347
Acherito,2009,Alytes obstetricans ,T,444.334
Acherito,2009,Alytes obstetricans ,T,611.016
Acherito,2009,Alytes obstetricans ,T,559.958
Acherito,2009,Alytes obstetricans ,T,27.4289
Acherito,2009,Alytes obstetricans ,T,80.8604
Acherito,2009,Alytes obstetricans ,T,89.8304
Acherito,2009,Alytes obstetricans ,T,490.166
Acherito,2009,Alytes obstetricans ,T,364.546
Acherito,2009,Alytes obstetricans ,T,83.9377
Acherito,2009,Alytes obstetricans ,T,8.4976
Acherito,2009,Alytes obstetricans ,T,28.3643
Acherito,2009,Alytes obstetricans ,T,21.8936
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,0
Acherito,2009,Alytes obstetricans ,T,12.3186
Acherito,2009,Alytes obstetricans ,T,42.9889
Acherito,2009,Alytes obstetricans ,T,16.3965
Acherito,2009,Alytes obstetricans ,T,10.4208
Acherito,2009,Alytes obstetricans ,T,72.0302
Acherito,2009,Alytes obstetricans ,T,7.95276
Acherito,2009,Alytes obstetricans ,T,32.1312
Acherito,2009,Alytes obstetricans ,T,59.0739
Acherito,2009,Alytes obstetricans ,T,0.230185
Acherito,2009,Alytes obstetricans ,T,58.5495
Acherito,2009,Alytes obstetricans ,T,34.6851
Acherito,2009,Alytes obstetricans ,T,7.24106
Acherito,2009,Alytes obstetricans ,T,2.49171
Acherito,2009,Alytes obstetricans ,T,22.5044
Acherito,2009,Alytes obstetricans ,T,112.113
Acherito,2009,Alytes obstetricans ,T,106.817
Acherito,2009,Alytes obstetricans ,T,60.3684
Acherito,2009,Alytes obstetricans ,T,91.242
Acherito,2009,Alytes obstetricans ,T,10.2165
Acherito,2009,Alytes obstetricans ,T,32.6934
Acherito,2009,Alytes obstetricans ,T,87.2924
Acherito,2009,Alytes obstetricans ,T,55.3281
Acherito,2009,Alytes obstetricans ,T,24.3341
Acherito,2017,Alytes obstetricans,T,1.841390133
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,0.442967825
Acherito,2017,Alytes obstetricans,T,1.132399887
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,0.714491904
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,0.628431886
Acherito,2017,Alytes obstetricans,T,1.729381979
Acherito,2017,Alytes obstetricans,T,0.484534577
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,1.598732769
Acherito,2017,Alytes obstetricans,T,0.673119053
Acherito,2017,Alytes obstetricans,T,1.184935719
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,3.81654948
Acherito,2017,Alytes obstetricans,T,0.58330521
Acherito,2017,Alytes obstetricans,T,0.748218596
Acherito,2017,Alytes obstetricans,T,0
Acherito,2017,Alytes obstetricans,T,0.516037196
Acherito,2018,Alytes obstetricans ,T,5.310407877
Acherito,2018,Alytes obstetricans ,T,24.19234276
Acherito,2018,Alytes obstetricans ,T,0
Acherito,2018,Alytes obstetricans ,T,0.57684876
Acherito,2018,Alytes obstetricans ,T,1.926409602
Acherito,2018,Alytes obstetricans ,T,0
Acherito,2018,Alytes obstetricans ,T,0.492823124
Acherito,2018,Alytes obstetricans ,T,1.097671688
Acherito,2018,Alytes obstetricans ,T,0
Acherito,2018,Alytes obstetricans ,T,0.062121674
Acherito,2018,Alytes obstetricans ,T,0.497877002
Acherito,2018,Alytes obstetricans ,T,0
Acherito,2018,Alytes obstetricans ,T,89.96388435
Acherito,2018,Alytes obstetricans ,T,0
Acherito,2018,Alytes obstetricans ,T,23.47529411
Acherito,2018,Alytes obstetricans ,T,1.584982276
Acherito,2018,Alytes obstetricans ,T,72.78808594
Acherito,2018,Alytes obstetricans ,T,0.253545661
Acherito,2018,Alytes obstetricans ,T,1.727787405
Acherito,2018,Alytes obstetricans ,T,8.838567734
Acherito,2011,Alytes obstetricans ,T,0.992
Acherito,2011,Alytes obstetricans ,T,5
Acherito,2011,Alytes obstetricans ,T,1.93
Acherito,2011,Alytes obstetricans ,T,0.806
Acherito,2011,Alytes obstetricans ,T,2.48
Acherito,2011,Alytes obstetricans ,T,19.3
Acherito,2011,Alytes obstetricans ,T,4.08
Acherito,2011,Alytes obstetricans ,T,2.97
Acherito,2011,Alytes obstetricans ,T,1.71
Acherito,2011,Alytes obstetricans ,T,0.998
Acherito,2011,Alytes obstetricans ,T,1.25
Acherito,2011,Alytes obstetricans ,T,5.61
Acherito,2011,Alytes obstetricans ,T,0.0441
Acherito,2011,Alytes obstetricans ,T,1.37
Acherito,2011,Alytes obstetricans ,T,0
Acherito,2011,Alytes obstetricans ,T,115
Acherito,2011,Alytes obstetricans ,T,789.1
Acherito,2011,Alytes obstetricans ,T,507.5
Acherito,2011,Alytes obstetricans ,T,522.8
Acherito,2011,Alytes obstetricans ,T,166.8
Acherito,2011,Alytes obstetricans ,T,232.9
Acherito,2011,Alytes obstetricans ,T,542.6
Acherito,2011,Alytes obstetricans ,T,103.4
Acherito,2011,Alytes obstetricans ,T,8.9
Acherito,2011,Alytes obstetricans ,T,625.8
Acherito,2011,Alytes obstetricans ,T,326.6
Acherito,2011,Alytes obstetricans ,T,342
Acherito,2011,Alytes obstetricans ,T,255.2
Acherito,2011,Alytes obstetricans ,T,69.6
Acherito,2011,Alytes obstetricans ,T,312.8
Acherito,2011,Alytes obstetricans ,T,431.4
Acherito,2011,Alytes obstetricans ,T,120.1
Acherito,2011,Alytes obstetricans ,T,151.9
Acherito,2011,Alytes obstetricans ,T,181.8
Acherito,2011,Alytes obstetricans ,T,179.6
Acherito,2011,Alytes obstetricans ,T,45.9
Acherito,2011,Alytes obstetricans ,T,211.5
Acherito,2011,Alytes obstetricans ,T,39.4
Acherito,2011,Alytes obstetricans ,T,211.4
Acherito,2011,Alytes obstetricans ,T,73.6
Acherito,2011,Alytes obstetricans ,T,400
Acherito,2011,Alytes obstetricans ,T,334
Acherito,2011,Alytes obstetricans ,T,273.7
Acherito,2011,Alytes obstetricans ,T,257.4
Acherito,2011,Alytes obstetricans ,T,335.3
Acherito,2012,Alytes obstetricans ,T,153.3
Acherito,2012,Alytes obstetricans ,T,144.1
Acherito,2012,Alytes obstetricans ,T,103.2
Acherito,2012,Alytes obstetricans ,T,161.6
Acherito,2012,Alytes obstetricans ,T,80.4
Acherito,2012,Alytes obstetricans ,T,105.9
Acherito,2012,Alytes obstetricans ,T,249.5
Acherito,2012,Alytes obstetricans ,T,302.5
Acherito,2012,Alytes obstetricans ,T,328.2
Acherito,2012,Alytes obstetricans ,T,52.6
Acherito,2012,Alytes obstetricans ,T,48.5
Acherito,2012,Alytes obstetricans ,T,140.8
Acherito,2012,Alytes obstetricans ,T,368.8
Acherito,2012,Alytes obstetricans ,T,26.2
Acherito,2012,Alytes obstetricans ,T,138
Acherito,2012,Alytes obstetricans ,T,295.4
Acherito,2012,Alytes obstetricans ,T,586.7
Acherito,2012,Alytes obstetricans ,T,301
Acherito,2012,Alytes obstetricans ,T,73.6
Acherito,2012,Alytes obstetricans ,T,233
Acherito,2012,Alytes obstetricans ,T,356.9
Acherito,2012,Alytes obstetricans ,T,82.4
Acherito,2012,Alytes obstetricans ,T,186.3
Acherito,2012,Alytes obstetricans ,T,116.8
Acherito,2012,Alytes obstetricans ,T,383.7
Acherito,2012,Alytes obstetricans ,T,223.3
Acherito,2012,Alytes obstetricans ,T,245
Acherito,2012,Alytes obstetricans ,T,284.5
Acherito,2012,Alytes obstetricans ,T,469.6
Acherito,2012,Alytes obstetricans ,T,87.3
Acherito,2012,Alytes obstetricans ,T,35.2
Acherito,2012,Alytes obstetricans ,T,11.1
Acherito,2012,Alytes obstetricans ,T,4.52
Acherito,2012,Alytes obstetricans ,T,20.9
Acherito,2012,Alytes obstetricans ,T,13
Acherito,2012,Alytes obstetricans ,T,125.6
Acherito,2012,Alytes obstetricans ,T,44.4
Acherito,2012,Alytes obstetricans ,T,4.31
Acherito,2012,Alytes obstetricans ,T,145.7
Acherito,2012,Alytes obstetricans ,T,18.6
Acherito,2012,Alytes obstetricans ,T,3.16
Acherito,2012,Alytes obstetricans ,T,70.4
Acherito,2012,Alytes obstetricans ,T,7.27
Acherito,2012,Alytes obstetricans ,T,99
Acherito,2012,Alytes obstetricans ,T,2.37
Acherito,2012,Alytes obstetricans ,T,73.3
Acherito,2012,Alytes obstetricans ,T,13.6
Acherito,2012,Alytes obstetricans ,T,50.4
Acherito,2012,Alytes obstetricans ,T,12.9
Acherito,2012,Alytes obstetricans ,T,36.3
Acherito,2012,Alytes obstetricans ,T,33.1
Acherito,2012,Alytes obstetricans ,T,40.4
Acherito,2012,Alytes obstetricans ,T,32.4
