Lake,Year,Species,Developmental stage,GE
Arlet,2010,Rana temporaria,M,2.39593
Arlet,2010,Rana temporaria,M,0.362177
Arlet,2010,Rana temporaria,M,0
Arlet,2010,Rana temporaria,M,7.74757
Arlet,2010,Rana temporaria,M,0.625836
Arlet,2010,Rana temporaria,M,1.33173
Arlet,2010,Rana temporaria,M,0.162213
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.0531
Arlet,2011,Rana temporaria,M,0.113
Arlet,2011,Rana temporaria,M,0.0742
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.513
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.000272
Arlet,2011,Rana temporaria,M,0.239
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.0299
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.219
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.0283
Arlet,2011,Rana temporaria,M,0.131
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.145
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,2.56
Arlet,2011,Rana temporaria,M,0.58
Arlet,2011,Rana temporaria,M,13.1
Arlet,2011,Rana temporaria,M,22.1
Arlet,2011,Rana temporaria,M,0.176
Arlet,2011,Rana temporaria,M,0.664
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.872
Arlet,2011,Rana temporaria,M,0.22
Arlet,2011,Rana temporaria,M,0.236
Arlet,2011,Rana temporaria,M,1.28
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,0.0592
Arlet,2011,Rana temporaria,M,2.4
Arlet,2011,Rana temporaria,M,0.0736
Arlet,2011,Rana temporaria,M,2.23
Arlet,2011,Rana temporaria,M,9.35
Arlet,2011,Rana temporaria,M,44.8
Arlet,2011,Rana temporaria,M,0.791
Arlet,2011,Rana temporaria,M,6.14
Arlet,2011,Rana temporaria,M,18.5
Arlet,2011,Rana temporaria,M,0.384
Arlet,2011,Rana temporaria,M,285.8
Arlet,2011,Rana temporaria,M,1.31
Arlet,2011,Rana temporaria,M,3.6
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,3.46
Arlet,2011,Rana temporaria,M,0.643
Arlet,2011,Rana temporaria,M,0
Arlet,2011,Rana temporaria,M,1.08
Arlet,2011,Rana temporaria,M,29.6
Arlet,2011,Rana temporaria,M,5.77
Arlet,2011,Rana temporaria,M,13.9
Arlet,2011,Rana temporaria,M,17.4
Arlet,2011,Rana temporaria,M,16.1
Arlet,2011,Rana temporaria,M,51.5
Arlet,2011,Rana temporaria,M,22.1
Arlet,2011,Rana temporaria,M,8.31
Arlet,2011,Rana temporaria,M,35.7
Arlet,2011,Rana temporaria,M,14.5
Arlet,2011,Rana temporaria,M,0.65
Arlet,2011,Rana temporaria,M,3.2
Arlet,2011,Rana temporaria,M,3.03
Arlet,2011,Rana temporaria,M,0.275
Arlet,2011,Rana temporaria,M,5.43
Arlet,2011,Rana temporaria,M,9.56
Arlet,2011,Rana temporaria,M,7.16
Arlet,2011,Rana temporaria,M,0.429
Arlet,2011,Rana temporaria,M,0.0686
Arlet,2011,Rana temporaria,M,0.227
Arlet,2011,Rana temporaria,M,0.363
Arlet,2011,Rana temporaria,M,0.354
Arlet,2011,Rana temporaria,M,0.545
Arlet,2011,Rana temporaria,M,12.5
Arlet,2011,Rana temporaria,M,0.142
Arlet,2011,Rana temporaria,M,0.227
Arlet,2011,Rana temporaria,M,1.42
Arlet,2011,Rana temporaria,M,0.0969
Arlet,2011,Rana temporaria,M,4.61
Arlet,2011,Rana temporaria,M,0.376
Arlet,2012,Rana temporaria,M,0.0956
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.00502
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.0369
Arlet,2012,Rana temporaria,M,4.65
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.0226
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.051
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.417
Arlet,2012,Rana temporaria,M,2.36
Arlet,2012,Rana temporaria,M,0.111
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.276
Arlet,2012,Rana temporaria,M,0.553
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,7.46
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.208
Arlet,2012,Rana temporaria,M,0.179
Arlet,2012,Rana temporaria,M,15.5
Arlet,2012,Rana temporaria,M,2.21
Arlet,2012,Rana temporaria,M,13.1
Arlet,2012,Rana temporaria,M,0.419
Arlet,2012,Rana temporaria,M,2.06
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.968
Arlet,2012,Rana temporaria,M,7.52
Arlet,2012,Rana temporaria,M,4.97
Arlet,2012,Rana temporaria,M,0
Arlet,2012,Rana temporaria,M,0.195
Arlet,2012,Rana temporaria,M,0.00155
Arlet,2012,Rana temporaria,M,13.8
Arlet,2012,Rana temporaria,M,5.76
Arlet,2012,Rana temporaria,M,17.6
Arlet,2012,Rana temporaria,M,88.6
Arlet,2012,Rana temporaria,M,0.65
Arlet,2012,Rana temporaria,M,45.9
Arlet,2012,Rana temporaria,M,0.239
Arlet,2012,Rana temporaria,M,1.81
Arlet,2012,Rana temporaria,M,19.9
Arlet,2012,Rana temporaria,M,0.355
Arlet,2012,Rana temporaria,M,8.39
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.859
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.053
Arlet,2013,Rana temporaria,M,0.42
Arlet,2013,Rana temporaria,M,0.27
Arlet,2013,Rana temporaria,M,0.3
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.24
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,1.27
Arlet,2013,Rana temporaria,M,4.83
Arlet,2013,Rana temporaria,M,3.72
Arlet,2013,Rana temporaria,M,0.57
Arlet,2013,Rana temporaria,M,0.94
Arlet,2013,Rana temporaria,M,0.28
Arlet,2013,Rana temporaria,M,1.31
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.48
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,4.78
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.31
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.36
Arlet,2013,Rana temporaria,M,0.21
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.35
Arlet,2013,Rana temporaria,M,0.4
Arlet,2013,Rana temporaria,M,0.557
Arlet,2013,Rana temporaria,M,0.136
Arlet,2013,Rana temporaria,M,0.203
Arlet,2013,Rana temporaria,M,0.333
Arlet,2013,Rana temporaria,M,5.03
Arlet,2013,Rana temporaria,M,1.11
Arlet,2013,Rana temporaria,M,0.227
Arlet,2013,Rana temporaria,M,0.175
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,7.15
Arlet,2013,Rana temporaria,M,0.377
Arlet,2013,Rana temporaria,M,2.12
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.24
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,1.21
Arlet,2013,Rana temporaria,M,1.98
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,9.22
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0
Arlet,2013,Rana temporaria,M,0.115
Arlet,2013,Rana temporaria,M,0.18
Arlet,2013,Rana temporaria,M,0.496
Arlet,2013,Rana temporaria,M,2.89
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,1.173367351
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0.923130438
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,4.973236918
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,9.743497372
Arlet,2014,Rana temporaria,M,0.000877599
Arlet,2014,Rana temporaria,M,2.149527967
Arlet,2014,Rana temporaria,M,0.4642874
Arlet,2014,Rana temporaria,M,0.245323591
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0.242935438
Arlet,2014,Rana temporaria,M,0.250249058
Arlet,2014,Rana temporaria,M,0.140309641
Arlet,2014,Rana temporaria,M,0.326843075
Arlet,2014,Rana temporaria,M,1.203055829
Arlet,2014,Rana temporaria,M,0.108074285
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,1.863054335
Arlet,2014,Rana temporaria,M,0.21435339
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2014,Rana temporaria,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2016,Rana temporaria ,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0.504431203
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0.175219048
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,0
Arlet,2017,Rana temporaria,M,1.327073574
Arlet,2017,Rana temporaria,M,1.408848912
Arlet,2017,Rana temporaria,M,1.029006466
Arlet,2017,Rana temporaria,M,0.128891999
Arlet,2017,Rana temporaria,M,0.621693768
Arlet,2017,Rana temporaria,M,0.933201388
Arlet,2017,Rana temporaria,M,1.21409595
Arlet,2017,Rana temporaria,M,1.485409439
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2018,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0.330114
Arlet,2009,Rana temporaria ,M,0.13579
Arlet,2009,Rana temporaria ,M,0.435815
Arlet,2009,Rana temporaria ,M,0.808342
Arlet,2009,Rana temporaria ,M,0.300735
Arlet,2009,Rana temporaria ,M,0.527913
Arlet,2009,Rana temporaria ,M,0.298757
Arlet,2009,Rana temporaria ,M,0.10303
Arlet,2009,Rana temporaria ,M,0.316554
Arlet,2009,Rana temporaria ,M,0.480926
Arlet,2009,Rana temporaria ,M,0.263587
Arlet,2009,Rana temporaria ,M,0.194062
Arlet,2009,Rana temporaria ,M,0.397427
Arlet,2009,Rana temporaria ,M,7.10142
Arlet,2009,Rana temporaria ,M,22.1066
Arlet,2009,Rana temporaria ,M,0.439316
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2009,Rana temporaria ,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.642968
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,1.39501
Arlet,2008,Bufo bufo,M,0.378954
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.702246
Arlet,2008,Bufo bufo,M,0.212438
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.494151
Arlet,2008,Bufo bufo,M,0.199977
Arlet,2008,Bufo bufo,M,0.309261
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.104953
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0.0726088
Arlet,2008,Bufo bufo,M,0.0973782
Arlet,2008,Bufo bufo,M,0
Arlet,2008,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,1.05475
Arlet,2010,Bufo bufo,M,9.51638
Arlet,2010,Bufo bufo,M,6.84503
Arlet,2010,Bufo bufo,M,24.8698
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,0.649163
Arlet,2010,Bufo bufo,M,4.99436
Arlet,2010,Bufo bufo,M,67.6824
Arlet,2010,Bufo bufo,M,0
Arlet,2010,Bufo bufo,M,1.72034
Arlet,2010,Bufo bufo,M,0.278119
Arlet,2010,Bufo bufo,M,0.624959
Arlet,2010,Bufo bufo,M,0.887936
Arlet,2010,Bufo bufo,M,0.621252
Arlet,2010,Bufo bufo,M,0.269443
Arlet,2010,Bufo bufo,M,0.180019
Arlet,2010,Bufo bufo,M,0.260385
Arlet,2010,Bufo bufo,M,1.94484
Arlet,2010,Bufo bufo,M,2.12655
Arlet,2010,Bufo bufo,M,2.15697
Arlet,2010,Bufo bufo,M,0.542882
Arlet,2010,Bufo bufo,M,0.645829
Arlet,2010,Bufo bufo,M,1.63368
Arlet,2010,Bufo bufo,M,0.524217
Arlet,2010,Bufo bufo,M,0.0996201
Arlet,2010,Bufo bufo,M,0.078319
Arlet,2010,Bufo bufo,M,0.22426
Arlet,2010,Bufo bufo,M,0.291206
Arlet,2010,Bufo bufo,M,0.495342
Arlet,2011,Bufo bufo,M,4.72
Arlet,2011,Bufo bufo,M,14.5
Arlet,2011,Bufo bufo,M,36.2
Arlet,2011,Bufo bufo,M,63.9
Arlet,2011,Bufo bufo,M,23.8
Arlet,2011,Bufo bufo,M,9.64
Arlet,2011,Bufo bufo,M,0.297
Arlet,2011,Bufo bufo,M,2.75
Arlet,2011,Bufo bufo,M,745.2
Arlet,2011,Bufo bufo,M,261
Arlet,2011,Bufo bufo,M,9.88
Arlet,2011,Bufo bufo,M,14.1
Arlet,2011,Bufo bufo,M,526.4
Arlet,2011,Bufo bufo,M,26.9
Arlet,2011,Bufo bufo,M,10.3
Arlet,2011,Bufo bufo,M,104.7
Arlet,2011,Bufo bufo,M,2.87
Arlet,2011,Bufo bufo,M,21.1
Arlet,2011,Bufo bufo,M,0.17
Arlet,2011,Bufo bufo,M,10.1
Arlet,2011,Bufo bufo,M,2114.9
Arlet,2011,Bufo bufo,M,7.62
Arlet,2011,Bufo bufo,M,0.527
Arlet,2011,Bufo bufo,M,2.5
Arlet,2011,Bufo bufo,M,77.2
Arlet,2011,Bufo bufo,M,5.21
Arlet,2011,Bufo bufo,M,90.1
Arlet,2011,Bufo bufo,M,5.63
Arlet,2011,Bufo bufo,M,13
Arlet,2011,Bufo bufo,M,20.6
Arlet,2011,Bufo bufo,M,6.11
Arlet,2011,Bufo bufo,M,462.3
Arlet,2011,Bufo bufo,M,48.3
Arlet,2012,Bufo bufo,M,0.767
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,4.65
Arlet,2012,Bufo bufo,M,0.266
Arlet,2012,Bufo bufo,M,1.12
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,1.38
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0279
Arlet,2012,Bufo bufo,M,0.624
Arlet,2012,Bufo bufo,M,2.25
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0425
Arlet,2012,Bufo bufo,M,0.605
Arlet,2012,Bufo bufo,M,0.465
Arlet,2012,Bufo bufo,M,2.02
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.194
Arlet,2012,Bufo bufo,M,0.603
Arlet,2012,Bufo bufo,M,0
Arlet,2012,Bufo bufo,M,0.0605
Arlet,2012,Bufo bufo,M,0.214
Arlet,2012,Bufo bufo,M,0.894
Arlet,2012,Bufo bufo,M,0.0176
Arlet,2012,Bufo bufo,M,0.589
Arlet,2012,Bufo bufo,M,0.272
Arlet,2012,Bufo bufo,M,1.77
Arlet,2012,Bufo bufo,M,0.357
Arlet,2013,Bufo bufo,M,0
Arlet,2013,Bufo bufo,M,0
Arlet,2013,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0.761756301
Arlet,2017,Bufo bufo,M,0.619266368
Arlet,2017,Bufo bufo,M,0.106808925
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0
Arlet,2017,Bufo bufo,M,0.389623716
Arlet,2017,Bufo bufo,M,4.587299228
Arlet,2017,Bufo bufo,M,652.0901489
Arlet,2017,Bufo bufo,M,0.679156482
Arlet,2017,Bufo bufo,M,38.30570698
Arlet,2017,Bufo bufo,M,1.014954448
Arlet,2009,Bufo bufo,M,3.73678
Arlet,2009,Bufo bufo,M,1.42
Arlet,2009,Bufo bufo,M,0.97
Arlet,2009,Bufo bufo,M,0.26
Arlet,2009,Bufo bufo,M,0.2
Arlet,2009,Bufo bufo,M,0.29
Arlet,2009,Bufo bufo,M,0.09
Arlet,2009,Bufo bufo,M,7.43
Arlet,2009,Bufo bufo,M,0.36
Arlet,2009,Bufo bufo,M,7.72
Arlet,2009,Bufo bufo,M,133.66
Arlet,2009,Bufo bufo,M,0.21
Arlet,2009,Bufo bufo,M,30.54
Arlet,2009,Bufo bufo,M,0.12
Arlet,2009,Bufo bufo,M,0.23
Arlet,2009,Bufo bufo,M,0.11
Arlet,2009,Bufo bufo,M,0.18
Arlet,2009,Bufo bufo,M,2
Arlet,2009,Bufo bufo,M,5.01
Arlet,2009,Bufo bufo,M,25.43
Arlet,2009,Bufo bufo,M,0.18
Arlet,2009,Bufo bufo,M,93.55
Arlet,2009,Bufo bufo,M,11.2
Arlet,2009,Bufo bufo,M,1.23
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
Arlet,2009,Bufo bufo,M,0
