Lake,Year,Species,Developmental stage,GE
Arlet,2010,Rana temporaria,Metamorph,1.17533
Arlet,2010,Rana temporaria,Metamorph,1.39004
Arlet,2010,Rana temporaria,Metamorph,0.524993
Arlet,2010,Rana temporaria,Metamorph,0.975505
Arlet,2010,Rana temporaria,Metamorph,2.39593
Arlet,2010,Rana temporaria,Metamorph,0.362177
Arlet,2010,Rana temporaria,Metamorph,0
Arlet,2010,Rana temporaria,Metamorph,7.74757
Arlet,2010,Rana temporaria,Metamorph,0.625836
Arlet,2010,Rana temporaria,Metamorph,1.33173
Arlet,2010,Rana temporaria,Metamorph,0.162213
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.0531
Arlet,2011,Rana temporaria,Metamorph,0.113
Arlet,2011,Rana temporaria,Metamorph,0.0742
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.513
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.000272
Arlet,2011,Rana temporaria,Metamorph,0.239
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.0299
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.219
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.0283
Arlet,2011,Rana temporaria,Metamorph,0.131
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.145
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,2.56
Arlet,2011,Rana temporaria,Metamorph,0.58
Arlet,2011,Rana temporaria,Metamorph,13.1
Arlet,2011,Rana temporaria,Metamorph,22.1
Arlet,2011,Rana temporaria,Metamorph,0.176
Arlet,2011,Rana temporaria,Metamorph,0.664
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.872
Arlet,2011,Rana temporaria,Metamorph,0.22
Arlet,2011,Rana temporaria,Metamorph,0.236
Arlet,2011,Rana temporaria,Metamorph,1.28
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.0592
Arlet,2011,Rana temporaria,Metamorph,2.4
Arlet,2011,Rana temporaria,Metamorph,0.0736
Arlet,2011,Rana temporaria,Metamorph,2.23
Arlet,2011,Rana temporaria,Metamorph,9.35
Arlet,2011,Rana temporaria,Metamorph,44.8
Arlet,2011,Rana temporaria,Metamorph,0.791
Arlet,2011,Rana temporaria,Metamorph,6.14
Arlet,2011,Rana temporaria,Metamorph,18.5
Arlet,2011,Rana temporaria,Metamorph,0.384
Arlet,2011,Rana temporaria,Metamorph,285.8
Arlet,2011,Rana temporaria,Metamorph,1.31
Arlet,2011,Rana temporaria,Metamorph,3.6
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,3.46
Arlet,2011,Rana temporaria,Metamorph,0.643
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,1.08
Arlet,2011,Rana temporaria,Metamorph,29.6
Arlet,2011,Rana temporaria,Metamorph,5.77
Arlet,2011,Rana temporaria,Metamorph,13.9
Arlet,2011,Rana temporaria,Metamorph,17.4
Arlet,2011,Rana temporaria,Metamorph,16.1
Arlet,2011,Rana temporaria,Metamorph,51.5
Arlet,2011,Rana temporaria,Metamorph,22.1
Arlet,2011,Rana temporaria,Metamorph,8.31
Arlet,2011,Rana temporaria,Metamorph,35.7
Arlet,2011,Rana temporaria,Metamorph,14.5
Arlet,2011,Rana temporaria,Metamorph,0.65
Arlet,2011,Rana temporaria,Metamorph,3.2
Arlet,2011,Rana temporaria,Metamorph,3.03
Arlet,2011,Rana temporaria,Metamorph,0.275
Arlet,2011,Rana temporaria,Metamorph,5.43
Arlet,2011,Rana temporaria,Metamorph,9.56
Arlet,2011,Rana temporaria,Metamorph,7.16
Arlet,2011,Rana temporaria,Metamorph,0.429
Arlet,2011,Rana temporaria,Metamorph,0.0686
Arlet,2011,Rana temporaria,Metamorph,0.227
Arlet,2011,Rana temporaria,Metamorph,0.363
Arlet,2011,Rana temporaria,Metamorph,0.354
Arlet,2011,Rana temporaria,Metamorph,0.545
Arlet,2011,Rana temporaria,Metamorph,12.5
Arlet,2011,Rana temporaria,Metamorph,0.142
Arlet,2011,Rana temporaria,Metamorph,0.227
Arlet,2011,Rana temporaria,Metamorph,1.42
Arlet,2011,Rana temporaria,Metamorph,0.0969
Arlet,2011,Rana temporaria,Metamorph,4.61
Arlet,2011,Rana temporaria,Metamorph,0.376
Arlet,2012,Rana temporaria,Metamorph,0.0956
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.00502
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.0369
Arlet,2012,Rana temporaria,Metamorph,4.65
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.0226
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.051
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.417
Arlet,2012,Rana temporaria,Metamorph,2.36
Arlet,2012,Rana temporaria,Metamorph,0.111
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.276
Arlet,2012,Rana temporaria,Metamorph,0.553
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,7.46
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.208
Arlet,2012,Rana temporaria,Metamorph,0.179
Arlet,2012,Rana temporaria,Metamorph,15.5
Arlet,2012,Rana temporaria,Metamorph,2.21
Arlet,2012,Rana temporaria,Metamorph,13.1
Arlet,2012,Rana temporaria,Metamorph,0.419
Arlet,2012,Rana temporaria,Metamorph,2.06
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.968
Arlet,2012,Rana temporaria,Metamorph,7.52
Arlet,2012,Rana temporaria,Metamorph,4.97
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.195
Arlet,2012,Rana temporaria,Metamorph,0.00155
Arlet,2012,Rana temporaria,Metamorph,13.8
Arlet,2012,Rana temporaria,Metamorph,5.76
Arlet,2012,Rana temporaria,Metamorph,17.6
Arlet,2012,Rana temporaria,Metamorph,88.6
Arlet,2012,Rana temporaria,Metamorph,0.65
Arlet,2012,Rana temporaria,Metamorph,45.9
Arlet,2012,Rana temporaria,Metamorph,0.239
Arlet,2012,Rana temporaria,Metamorph,1.81
Arlet,2012,Rana temporaria,Metamorph,19.9
Arlet,2012,Rana temporaria,Metamorph,0.355
Arlet,2012,Rana temporaria,Metamorph,8.39
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.859
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.053
Arlet,2013,Rana temporaria,Metamorph,0.42
Arlet,2013,Rana temporaria,Metamorph,0.27
Arlet,2013,Rana temporaria,Metamorph,0.3
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.24
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,1.27
Arlet,2013,Rana temporaria,Metamorph,4.83
Arlet,2013,Rana temporaria,Metamorph,3.72
Arlet,2013,Rana temporaria,Metamorph,0.57
Arlet,2013,Rana temporaria,Metamorph,0.94
Arlet,2013,Rana temporaria,Metamorph,0.28
Arlet,2013,Rana temporaria,Metamorph,1.31
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.48
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,4.78
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.31
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.36
Arlet,2013,Rana temporaria,Metamorph,0.21
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.35
Arlet,2013,Rana temporaria,Metamorph,0.4
Arlet,2013,Rana temporaria,Metamorph,0.557
Arlet,2013,Rana temporaria,Metamorph,0.136
Arlet,2013,Rana temporaria,Metamorph,0.203
Arlet,2013,Rana temporaria,Metamorph,0.333
Arlet,2013,Rana temporaria,Metamorph,5.03
Arlet,2013,Rana temporaria,Metamorph,1.11
Arlet,2013,Rana temporaria,Metamorph,0.227
Arlet,2013,Rana temporaria,Metamorph,0.175
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,7.15
Arlet,2013,Rana temporaria,Metamorph,0.377
Arlet,2013,Rana temporaria,Metamorph,2.12
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.24
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,1.21
Arlet,2013,Rana temporaria,Metamorph,1.98
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,9.22
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0
Arlet,2013,Rana temporaria,Metamorph,0.115
Arlet,2013,Rana temporaria,Metamorph,0.18
Arlet,2013,Rana temporaria,Metamorph,0.496
Arlet,2013,Rana temporaria,Metamorph,2.89
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,1.173367351
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0.923130438
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,4.973236918
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,9.743497372
Arlet,2014,Rana temporaria,Metamorph,0.000877599
Arlet,2014,Rana temporaria,Metamorph,2.149527967
Arlet,2014,Rana temporaria,Metamorph,0.4642874
Arlet,2014,Rana temporaria,Metamorph,0.245323591
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0.242935438
Arlet,2014,Rana temporaria,Metamorph,0.250249058
Arlet,2014,Rana temporaria,Metamorph,0.140309641
Arlet,2014,Rana temporaria,Metamorph,0.326843075
Arlet,2014,Rana temporaria,Metamorph,1.203055829
Arlet,2014,Rana temporaria,Metamorph,0.108074285
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,1.863054335
Arlet,2014,Rana temporaria,Metamorph,0.21435339
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2014,Rana temporaria,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0.504431203
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0.175219048
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,0
Arlet,2017,Rana temporaria,Metamorph,1.327073574
Arlet,2017,Rana temporaria,Metamorph,1.408848912
Arlet,2017,Rana temporaria,Metamorph,1.029006466
Arlet,2017,Rana temporaria,Metamorph,0.128891999
Arlet,2017,Rana temporaria,Metamorph,0.621693768
Arlet,2017,Rana temporaria,Metamorph,0.933201388
Arlet,2017,Rana temporaria,Metamorph,1.21409595
Arlet,2017,Rana temporaria,Metamorph,1.485409439
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2018,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0.330114
Arlet,2009,Rana temporaria ,Metamorph,0.13579
Arlet,2009,Rana temporaria ,Metamorph,0.435815
Arlet,2009,Rana temporaria ,Metamorph,0.808342
Arlet,2009,Rana temporaria ,Metamorph,0.300735
Arlet,2009,Rana temporaria ,Metamorph,0.527913
Arlet,2009,Rana temporaria ,Metamorph,0.298757
Arlet,2009,Rana temporaria ,Metamorph,0.10303
Arlet,2009,Rana temporaria ,Metamorph,0.316554
Arlet,2009,Rana temporaria ,Metamorph,0.480926
Arlet,2009,Rana temporaria ,Metamorph,0.263587
Arlet,2009,Rana temporaria ,Metamorph,0.194062
Arlet,2009,Rana temporaria ,Metamorph,0.397427
Arlet,2009,Rana temporaria ,Metamorph,7.10142
Arlet,2009,Rana temporaria ,Metamorph,22.1066
Arlet,2009,Rana temporaria ,Metamorph,0.439316
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2009,Rana temporaria ,Metamorph,0
Arlet,2008,Alytes obstetricans,T,72.8948
Arlet,2008,Alytes obstetricans,T,2.03634
Arlet,2008,Alytes obstetricans,T,829.908
Arlet,2008,Alytes obstetricans,T,20.688
Arlet,2008,Alytes obstetricans,T,22.5548
Arlet,2008,Alytes obstetricans,T,16.4527
Arlet,2008,Alytes obstetricans,T,2.54069
Arlet,2008,Alytes obstetricans,T,76.5073
Arlet,2008,Alytes obstetricans,T,48.6417
Arlet,2008,Alytes obstetricans,T,19.1635
Arlet,2008,Alytes obstetricans,T,6.08749
Arlet,2009,Alytes obstetricans ,T,39.9356
Arlet,2009,Alytes obstetricans ,T,12.1621
Arlet,2009,Alytes obstetricans ,T,4.46719
Arlet,2009,Alytes obstetricans ,T,156.024
Arlet,2009,Alytes obstetricans ,T,69.2572
Arlet,2009,Alytes obstetricans ,T,78.5974
Arlet,2009,Alytes obstetricans ,T,541.831
Arlet,2009,Alytes obstetricans ,T,890.209
Arlet,2009,Alytes obstetricans ,T,51.1326
Arlet,2009,Alytes obstetricans ,T,3.74461
Arlet,2009,Alytes obstetricans ,T,62.9659
Arlet,2009,Alytes obstetricans ,T,97.8652
Arlet,2009,Alytes obstetricans ,T,216.314
Arlet,2009,Alytes obstetricans ,T,28.6615
Arlet,2009,Alytes obstetricans ,T,0
Arlet,2009,Alytes obstetricans ,T,574.007
Arlet,2009,Alytes obstetricans ,T,10.1335
Arlet,2009,Alytes obstetricans ,T,0.039835
Arlet,2009,Alytes obstetricans ,T,714.584
Arlet,2009,Alytes obstetricans ,T,41.4333
Arlet,2009,Alytes obstetricans ,T,3.75801
Arlet,2009,Alytes obstetricans ,T,7.52496
Arlet,2009,Alytes obstetricans ,T,257.248
Arlet,2009,Alytes obstetricans ,T,115.604
Arlet,2009,Alytes obstetricans ,T,129.775
Arlet,2009,Alytes obstetricans ,T,32.0477
Arlet,2009,Alytes obstetricans ,T,320.937
Arlet,2009,Alytes obstetricans ,T,98.0123
Arlet,2009,Alytes obstetricans ,T,462.369
Arlet,2011,Alytes obstetricans,T,130.8
Arlet,2011,Alytes obstetricans,T,71
Arlet,2011,Alytes obstetricans,T,108.9
Arlet,2011,Alytes obstetricans,T,150.2
Arlet,2011,Alytes obstetricans,T,259.4
Arlet,2011,Alytes obstetricans,T,80.9
Arlet,2011,Alytes obstetricans,T,36
Arlet,2011,Alytes obstetricans,T,502.9
Arlet,2011,Alytes obstetricans,T,17.6
Arlet,2011,Alytes obstetricans,T,32.9
Arlet,2011,Alytes obstetricans,T,467.8
Arlet,2011,Alytes obstetricans,T,56.3
Arlet,2011,Alytes obstetricans,T,147
Arlet,2011,Alytes obstetricans,T,227.1
Arlet,2011,Alytes obstetricans,T,162.6
Arlet,2011,Alytes obstetricans,T,72.4
Arlet,2011,Alytes obstetricans,T,200.1
Arlet,2011,Alytes obstetricans,T,122.7
Arlet,2011,Alytes obstetricans,T,135
Arlet,2011,Alytes obstetricans,T,123.6
Arlet,2011,Alytes obstetricans,T,98.5
Arlet,2011,Alytes obstetricans,T,94.9
Arlet,2011,Alytes obstetricans,T,129.3
Arlet,2011,Alytes obstetricans,T,242.9
Arlet,2011,Alytes obstetricans,T,8.59
Arlet,2011,Alytes obstetricans,T,665.7
Arlet,2011,Alytes obstetricans,T,218.6
Arlet,2011,Alytes obstetricans,T,69.4
Arlet,2011,Alytes obstetricans,T,282.9
Arlet,2011,Alytes obstetricans,T,101
Arlet,2012,Alytes obstetricans,T,19.4
Arlet,2012,Alytes obstetricans,T,20.6
Arlet,2012,Alytes obstetricans,T,13.6
Arlet,2012,Alytes obstetricans,T,28.2
Arlet,2012,Alytes obstetricans,T,75.5
Arlet,2012,Alytes obstetricans,T,60.1
Arlet,2012,Alytes obstetricans,T,71.6
Arlet,2012,Alytes obstetricans,T,41.3
Arlet,2012,Alytes obstetricans,T,14
Arlet,2012,Alytes obstetricans,T,60.8
Arlet,2012,Alytes obstetricans,T,10.7
Arlet,2012,Alytes obstetricans,T,22.4
Arlet,2012,Alytes obstetricans,T,35.6
Arlet,2012,Alytes obstetricans,T,345.8
Arlet,2012,Alytes obstetricans,T,63.8
Arlet,2012,Alytes obstetricans,T,290.9
Arlet,2012,Alytes obstetricans,T,32.1
Arlet,2012,Alytes obstetricans,T,81.3
Arlet,2012,Alytes obstetricans,T,5.58
Arlet,2012,Alytes obstetricans,T,30.5
Arlet,2012,Alytes obstetricans,T,10.9
Arlet,2012,Alytes obstetricans,T,32.5
Arlet,2012,Alytes obstetricans,T,78.6
Arlet,2012,Alytes obstetricans,T,89.1
Arlet,2012,Alytes obstetricans,T,157.8
Arlet,2012,Alytes obstetricans,T,228.8
Arlet,2012,Alytes obstetricans,T,76.6
Arlet,2012,Alytes obstetricans,T,81.1
Arlet,2012,Alytes obstetricans,T,35.4
Arlet,2012,Alytes obstetricans,T,157.1
Arlet,2013,Alytes obstetricans,T,95.64107895
Arlet,2013,Alytes obstetricans,T,98.2988739
Arlet,2013,Alytes obstetricans,T,160.0776482
Arlet,2013,Alytes obstetricans,T,495.1570129
Arlet,2013,Alytes obstetricans,T,104.0537834
Arlet,2013,Alytes obstetricans,T,12.92002201
Arlet,2013,Alytes obstetricans,T,8.191801906
Arlet,2013,Alytes obstetricans,T,11.33094072
Arlet,2013,Alytes obstetricans,T,36.79976702
Arlet,2013,Alytes obstetricans,T,0.166794248
Arlet,2013,Alytes obstetricans,T,4535.303955
Arlet,2013,Alytes obstetricans,T,0.015906307
Arlet,2013,Alytes obstetricans,T,6.780981421
Arlet,2013,Alytes obstetricans,T,0.161570348
Arlet,2013,Alytes obstetricans,T,1.041526049
Arlet,2013,Alytes obstetricans,T,1.106215715
Arlet,2013,Alytes obstetricans,T,0.543736406
Arlet,2013,Alytes obstetricans,T,0.216539204
Arlet,2013,Alytes obstetricans,T,4.558524787
Arlet,2013,Alytes obstetricans,T,0.499402657
Arlet,2013,Alytes obstetricans,T,384.2075348
Arlet,2013,Alytes obstetricans,T,63.92382622
Arlet,2013,Alytes obstetricans,T,174.8387718
Arlet,2013,Alytes obstetricans,T,314.4661713
Arlet,2013,Alytes obstetricans,T,0.765004605
Arlet,2013,Alytes obstetricans,T,31.99748993
Arlet,2013,Alytes obstetricans,T,67.96302795
Arlet,2013,Alytes obstetricans,T,288.047657
Arlet,2013,Alytes obstetricans,T,63.18692207
Arlet,2013,Alytes obstetricans,T,1.731218547
Arlet,2013,Alytes obstetricans,T,331.0668564
Arlet,2013,Alytes obstetricans,T,213.7627411
Arlet,2013,Alytes obstetricans,T,4293.778076
Arlet,2013,Alytes obstetricans,T,396.8413162
Arlet,2013,Alytes obstetricans,T,266.794281
Arlet,2013,Alytes obstetricans,T,551.5251923
Arlet,2013,Alytes obstetricans,T,977.1192932
Arlet,2013,Alytes obstetricans,T,258.6221504
Arlet,2013,Alytes obstetricans,T,1194.346161
Arlet,2013,Alytes obstetricans,T,7461.315918
Arlet,2013,Alytes obstetricans,T,80.26262283
Arlet,2013,Alytes obstetricans,T,102.4314117
Arlet,2013,Alytes obstetricans,T,4589.102173
