Lake,Year,Species,Developmental stage,GE
Arlet,2011,Alytes obstetricans,Metamorph,2999.2
Arlet,2011,Alytes obstetricans,Metamorph,315.5
Arlet,2011,Alytes obstetricans,Metamorph,0.643
Arlet,2011,Alytes obstetricans,Metamorph,173.7
Arlet,2011,Alytes obstetricans,Metamorph,402.7
Arlet,2011,Alytes obstetricans,Metamorph,0.528
Arlet,2011,Alytes obstetricans,Metamorph,22.1
Arlet,2011,Alytes obstetricans,Metamorph,12.6
Arlet,2011,Alytes obstetricans,Metamorph,158.6
Arlet,2011,Alytes obstetricans,Metamorph,8.86
Arlet,2011,Alytes obstetricans,Metamorph,277
Arlet,2011,Alytes obstetricans,Metamorph,1.89
Arlet,2011,Alytes obstetricans,Metamorph,693.4
Arlet,2011,Alytes obstetricans,Metamorph,21.8
Arlet,2011,Alytes obstetricans,Metamorph,924
Arlet,2011,Alytes obstetricans,Metamorph,0
Arlet,2011,Alytes obstetricans,Metamorph,0
Arlet,2011,Alytes obstetricans,Metamorph,0.234
Arlet,2011,Alytes obstetricans,Metamorph,1815.3
Arlet,2011,Alytes obstetricans,Metamorph,0.533
Arlet,2011,Alytes obstetricans,Metamorph,6.34
Arlet,2011,Alytes obstetricans,Metamorph,0
Arlet,2011,Alytes obstetricans,Metamorph,7.79
Arlet,2011,Alytes obstetricans,Metamorph,0.346
Arlet,2011,Alytes obstetricans,Metamorph,11.6
Arlet,2011,Alytes obstetricans,Metamorph,4408.8
Arlet,2011,Alytes obstetricans,Metamorph,2008.2
Arlet,2011,Alytes obstetricans,Metamorph,14.5
Arlet,2011,Alytes obstetricans,Metamorph,5.61
Arlet,2011,Alytes obstetricans,Metamorph,5782.8
Arlet,2011,Alytes obstetricans,Metamorph,291.8
Arlet,2011,Alytes obstetricans,Metamorph,352.1
Arlet,2011,Alytes obstetricans,Metamorph,4320.5
Arlet,2011,Alytes obstetricans,Metamorph,0.74
Arlet,2011,Alytes obstetricans,Metamorph,64.7
Arlet,2011,Alytes obstetricans,Metamorph,176.8
Arlet,2011,Alytes obstetricans,Metamorph,129
Arlet,2011,Alytes obstetricans,Metamorph,296.6
Arlet,2011,Alytes obstetricans,Metamorph,53.5
Arlet,2011,Alytes obstetricans,Metamorph,249.9
Arlet,2011,Alytes obstetricans,Metamorph,37.5
Arlet,2011,Alytes obstetricans,Metamorph,48.1
Arlet,2011,Alytes obstetricans,Metamorph,0
Arlet,2011,Alytes obstetricans,Metamorph,465.1
Arlet,2011,Alytes obstetricans,Metamorph,1023.6
Arlet,2011,Alytes obstetricans,Metamorph,386.5
Arlet,2011,Alytes obstetricans,Metamorph,13.3
Arlet,2011,Alytes obstetricans,Metamorph,2020.7
Arlet,2011,Alytes obstetricans,Metamorph,39
Arlet,2011,Alytes obstetricans,Metamorph,138.4
Arlet,2011,Alytes obstetricans,Metamorph,55.8
Arlet,2011,Alytes obstetricans,Metamorph,58.1
Arlet,2011,Alytes obstetricans,Metamorph,1659.3
Arlet,2011,Alytes obstetricans,Metamorph,9.64
Arlet,2011,Alytes obstetricans,Metamorph,116
Arlet,2011,Alytes obstetricans,Metamorph,86.4
Arlet,2011,Alytes obstetricans,Metamorph,37.2
Arlet,2011,Alytes obstetricans,Metamorph,4830.2
Arlet,2011,Alytes obstetricans,Metamorph,547.6
Arlet,2011,Alytes obstetricans,Metamorph,238.9
Arlet,2011,Alytes obstetricans,Metamorph,1949.3
Arlet,2011,Alytes obstetricans,Metamorph,6021.9
Arlet,2011,Alytes obstetricans,Metamorph,644.3
Arlet,2011,Alytes obstetricans,Metamorph,25809.8
Arlet,2011,Alytes obstetricans,Metamorph,11280.3
Arlet,2011,Alytes obstetricans,Metamorph,5622
Arlet,2011,Alytes obstetricans,Metamorph,17.9
Arlet,2011,Alytes obstetricans,Metamorph,10.23
Arlet,2011,Alytes obstetricans,Metamorph,153.6
Arlet,2011,Alytes obstetricans,Metamorph,3032.3
Arlet,2011,Alytes obstetricans,Metamorph,1549.7
Arlet,2011,Alytes obstetricans,Metamorph,5412.9
Arlet,2011,Alytes obstetricans,Metamorph,9578.3
Arlet,2011,Alytes obstetricans,Metamorph,460.6
Arlet,2011,Alytes obstetricans,Metamorph,2422.2
Arlet,2011,Alytes obstetricans,Metamorph,1440.2
Arlet,2011,Alytes obstetricans,Metamorph,18735.4
Arlet,2011,Alytes obstetricans,Metamorph,6118.6
Arlet,2011,Alytes obstetricans,Metamorph,75.8
Arlet,2011,Alytes obstetricans,Metamorph,240.1
Arlet,2011,Alytes obstetricans,Metamorph,2246.1
Arlet,2011,Alytes obstetricans,Metamorph,1056.9
Arlet,2011,Alytes obstetricans,Metamorph,6535.4
Arlet,2011,Alytes obstetricans,Metamorph,6199.6
Arlet,2011,Alytes obstetricans,Metamorph,9600.2
Arlet,2011,Alytes obstetricans,Metamorph,2273.5
Arlet,2011,Alytes obstetricans,Metamorph,7963.1
Arlet,2011,Alytes obstetricans,Metamorph,117.7
Arlet,2011,Alytes obstetricans,Metamorph,25
Arlet,2011,Alytes obstetricans,Metamorph,0.612
Arlet,2011,Alytes obstetricans,Metamorph,5519.2
Arlet,2011,Alytes obstetricans,Metamorph,1.27
Arlet,2011,Alytes obstetricans,Metamorph,2.07
Arlet,2011,Alytes obstetricans,Metamorph,9030.6
Arlet,2011,Alytes obstetricans,Metamorph,2814.2
Arlet,2011,Alytes obstetricans,Metamorph,262.3
Arlet,2011,Alytes obstetricans,Metamorph,1833.5
Arlet,2011,Alytes obstetricans,Metamorph,7888.5
Arlet,2012,Alytes obstetricans,Metamorph,2831.8
Arlet,2012,Alytes obstetricans,Metamorph,45.5
Arlet,2012,Alytes obstetricans,Metamorph,54.7
Arlet,2012,Alytes obstetricans,Metamorph,15509.4
Arlet,2012,Alytes obstetricans,Metamorph,209.5
Arlet,2012,Alytes obstetricans,Metamorph,12.3
Arlet,2012,Alytes obstetricans,Metamorph,977.5
Arlet,2012,Alytes obstetricans,Metamorph,0.0832
Arlet,2012,Alytes obstetricans,Metamorph,2407.2
Arlet,2012,Alytes obstetricans,Metamorph,1824.9
Arlet,2012,Alytes obstetricans,Metamorph,1717.6
Arlet,2012,Alytes obstetricans,Metamorph,4633.4
Arlet,2012,Alytes obstetricans,Metamorph,1890.1
Arlet,2012,Alytes obstetricans,Metamorph,77.7
Arlet,2012,Alytes obstetricans,Metamorph,21.2
Arlet,2012,Alytes obstetricans,Metamorph,552.4
Arlet,2012,Alytes obstetricans,Metamorph,35.7
Arlet,2012,Alytes obstetricans,Metamorph,4565.4
Arlet,2012,Alytes obstetricans,Metamorph,108.5
Arlet,2012,Alytes obstetricans,Metamorph,1452.3
Arlet,2012,Alytes obstetricans,Metamorph,628.8
Arlet,2012,Alytes obstetricans,Metamorph,2594
Arlet,2012,Alytes obstetricans,Metamorph,5702.6
Arlet,2012,Alytes obstetricans,Metamorph,193.2
Arlet,2012,Alytes obstetricans,Metamorph,17.3
Arlet,2012,Alytes obstetricans,Metamorph,0
Arlet,2012,Alytes obstetricans,Metamorph,1140.6
Arlet,2012,Alytes obstetricans,Metamorph,1116
Arlet,2012,Alytes obstetricans,Metamorph,729
Arlet,2012,Alytes obstetricans,Metamorph,6937.1
Arlet,2012,Alytes obstetricans,Metamorph,8035.5
Arlet,2012,Alytes obstetricans,Metamorph,15147.5
Arlet,2012,Alytes obstetricans,Metamorph,36202
Arlet,2012,Alytes obstetricans,Metamorph,28850.3
Arlet,2012,Alytes obstetricans,Metamorph,11439.7
Arlet,2012,Alytes obstetricans,Metamorph,9931.2
Arlet,2012,Alytes obstetricans,Metamorph,686.1
Arlet,2012,Alytes obstetricans,Metamorph,12392
Arlet,2012,Alytes obstetricans,Metamorph,5522.4
Arlet,2012,Alytes obstetricans,Metamorph,18506.2
Arlet,2012,Alytes obstetricans,Metamorph,19540.2
Arlet,2012,Alytes obstetricans,Metamorph,17600.8
Arlet,2012,Alytes obstetricans,Metamorph,17996.7
Arlet,2012,Alytes obstetricans,Metamorph,46147.4
Arlet,2013,Alytes obstetricans,Metamorphs,487.4056625
Arlet,2013,Alytes obstetricans,Metamorphs,14.38868046
Arlet,2013,Alytes obstetricans,Metamorphs,4.80982244
Arlet,2013,Alytes obstetricans,Metamorphs,141.8391514
Arlet,2013,Alytes obstetricans,Metamorphs,31.21275425
Arlet,2013,Alytes obstetricans,Metamorphs,107.5457573
Arlet,2013,Alytes obstetricans,Metamorphs,11.18739724
Arlet,2013,Alytes obstetricans,Metamorphs,1183.281403
Arlet,2013,Alytes obstetricans,Metamorphs,3.430209458
Arlet,2013,Alytes obstetricans,Metamorphs,523.4474182
Arlet,2013,Alytes obstetricans,Metamorphs,1.719495654
Arlet,2013,Alytes obstetricans,Metamorphs,10.47531605
Arlet,2013,Alytes obstetricans,Metamorphs,1.404186785
Arlet,2013,Alytes obstetricans,Metamorphs,2157.980347
Arlet,2013,Alytes obstetricans,Metamorphs,1930.846252
Arlet,2013,Alytes obstetricans,Metamorphs,10.01690626
Arlet,2013,Alytes obstetricans,Metamorphs,231.5662384
Arlet,2013,Alytes obstetricans,Metamorphs,14.15629148
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,0.022
Arlet,2013,Alytes obstetricans,Metamorphs,48.2
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,3.98
Arlet,2013,Alytes obstetricans,Metamorphs,85.2
Arlet,2013,Alytes obstetricans,Metamorphs,0.763
Arlet,2013,Alytes obstetricans,Metamorphs,0.141
Arlet,2013,Alytes obstetricans,Metamorphs,61.9
Arlet,2013,Alytes obstetricans,Metamorphs,438.4
Arlet,2013,Alytes obstetricans,Metamorphs,109
Arlet,2013,Alytes obstetricans,Metamorphs,0.389
Arlet,2013,Alytes obstetricans,Metamorphs,659.4
Arlet,2013,Alytes obstetricans,Metamorphs,15.8
Arlet,2013,Alytes obstetricans,Metamorphs,0.00719
Arlet,2013,Alytes obstetricans,Metamorphs,20.9
Arlet,2013,Alytes obstetricans,Metamorphs,8.65
Arlet,2013,Alytes obstetricans,Metamorphs,0.161
Arlet,2013,Alytes obstetricans,Metamorphs,0.354
Arlet,2013,Alytes obstetricans,Metamorphs,24.2
Arlet,2013,Alytes obstetricans,Metamorphs,39.3
Arlet,2013,Alytes obstetricans,Metamorphs,520.7
Arlet,2013,Alytes obstetricans,Metamorphs,2.97
Arlet,2013,Alytes obstetricans,Metamorphs,82.3
Arlet,2013,Alytes obstetricans,Metamorphs,3.85
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,577.2
Arlet,2013,Alytes obstetricans,Metamorphs,40.1
Arlet,2013,Alytes obstetricans,Metamorphs,31.1
Arlet,2013,Alytes obstetricans,Metamorphs,73.2
Arlet,2013,Alytes obstetricans,Metamorphs,0.634
Arlet,2013,Alytes obstetricans,Metamorphs,3.65
Arlet,2013,Alytes obstetricans,Metamorphs,15.6
Arlet,2013,Alytes obstetricans,Metamorphs,83.5
Arlet,2013,Alytes obstetricans,Metamorphs,708.4
Arlet,2013,Alytes obstetricans,Metamorphs,30
Arlet,2013,Alytes obstetricans,Metamorphs,1881.2
Arlet,2013,Alytes obstetricans,Metamorphs,956.2
Arlet,2013,Alytes obstetricans,Metamorphs,3073.6
Arlet,2013,Alytes obstetricans,Metamorphs,2.1
Arlet,2013,Alytes obstetricans,Metamorphs,331
Arlet,2013,Alytes obstetricans,Metamorphs,765
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,0
Arlet,2013,Alytes obstetricans,Metamorphs,36.1
Arlet,2013,Alytes obstetricans,Metamorphs,5603.2
Arlet,2013,Alytes obstetricans,Metamorphs,10.9
Arlet,2013,Alytes obstetricans,Metamorphs,254.8
Arlet,2013,Alytes obstetricans,Metamorphs,834.6
Arlet,2013,Alytes obstetricans,Metamorphs,15.8
Arlet,2013,Alytes obstetricans,Metamorphs,372.4
Arlet,2013,Alytes obstetricans,Metamorphs,1754.7
Arlet,2013,Alytes obstetricans,Metamorphs,112.4
Arlet,2013,Alytes obstetricans,Metamorphs,47.2
Arlet,2013,Alytes obstetricans,Metamorphs,3361.5
Arlet,2013,Alytes obstetricans,Metamorphs,1384.5
Arlet,2013,Alytes obstetricans,Metamorphs,13.7
Arlet,2013,Alytes obstetricans,Metamorphs,589.9
Arlet,2013,Alytes obstetricans,Metamorphs,1.2
Arlet,2013,Alytes obstetricans,Metamorphs,63.4
Arlet,2013,Alytes obstetricans,Metamorphs,813.3
Arlet,2013,Alytes obstetricans,Metamorphs,5073.7
Arlet,2014,Alytes obstetricans,Metamorphs,31728.17139
Arlet,2014,Alytes obstetricans,Metamorphs,47511.18652
Arlet,2014,Alytes obstetricans,Metamorphs,1501.470337
Arlet,2014,Alytes obstetricans,Metamorphs,0
Arlet,2014,Alytes obstetricans,Metamorphs,76652.11914
Arlet,2014,Alytes obstetricans,Metamorphs,109125.6348
Arlet,2014,Alytes obstetricans,Metamorphs,3.535096347
Arlet,2014,Alytes obstetricans,Metamorphs,17.40405798
Arlet,2014,Alytes obstetricans,Metamorphs,21850.59326
Arlet,2014,Alytes obstetricans,Metamorphs,15726.71143
Arlet,2014,Alytes obstetricans,Metamorphs,382.96772
Arlet,2014,Alytes obstetricans,Metamorphs,1288.986206
Arlet,2014,Alytes obstetricans,Metamorphs,629.1017914
Arlet,2014,Alytes obstetricans,Metamorphs,8563.21228
Arlet,2014,Alytes obstetricans,Metamorphs,10872.72705
Arlet,2014,Alytes obstetricans,Metamorphs,14502.05688
Arlet,2014,Alytes obstetricans,Metamorphs,222.5051689
Arlet,2014,Alytes obstetricans,Metamorphs,2656.387329
Arlet,2014,Alytes obstetricans,Metamorphs,0.221794751
Arlet,2014,Alytes obstetricans,Metamorphs,449.2821503
Arlet,2014,Alytes obstetricans,Metamorphs,146.5914726
Arlet,2014,Alytes obstetricans,Metamorphs,567.0394897
Arlet,2014,Alytes obstetricans,Metamorphs,3465.593872
Arlet,2014,Alytes obstetricans,Metamorphs,4247.330933
Arlet,2014,Alytes obstetricans,Metamorphs,95.37211418
Arlet,2014,Alytes obstetricans,Metamorphs,123.0761719
Arlet,2014,Alytes obstetricans,Metamorphs,32720.80566
Arlet,2014,Alytes obstetricans,Metamorphs,13157.76855
Arlet,2014,Alytes obstetricans,Metamorphs,3325.880737
Arlet,2014,Alytes obstetricans,Metamorphs,24733.78174
Arlet,2015,Alytes obstetricans,Metamorphs,1576.98
Arlet,2015,Alytes obstetricans,Metamorphs,1220.64
Arlet,2015,Alytes obstetricans,Metamorphs,166.787
Arlet,2015,Alytes obstetricans,Metamorphs,135.622
Arlet,2015,Alytes obstetricans,Metamorphs,129.06
Arlet,2015,Alytes obstetricans,Metamorphs,126.932
Arlet,2015,Alytes obstetricans,Metamorphs,88.8324
Arlet,2015,Alytes obstetricans,Metamorphs,81.4092
Arlet,2015,Alytes obstetricans,Metamorphs,55.5119
Arlet,2015,Alytes obstetricans,Metamorphs,37.4371
Arlet,2015,Alytes obstetricans,Metamorphs,37.3788
Arlet,2015,Alytes obstetricans,Metamorphs,8.62089
Arlet,2015,Alytes obstetricans,Metamorphs,7.62955
Arlet,2015,Alytes obstetricans,Metamorphs,4.53959
Arlet,2015,Alytes obstetricans,Metamorphs,2.10709
Arlet,2015,Alytes obstetricans,Metamorphs,0.293959
Arlet,2016,Alytes obstetricans,Metamorph,11904.8
Arlet,2016,Alytes obstetricans,Metamorph,843.729
Arlet,2016,Alytes obstetricans,Metamorph,5268.02
Arlet,2016,Alytes obstetricans,Metamorph,854.871
Arlet,2016,Alytes obstetricans,Metamorph,632.773
Arlet,2016,Alytes obstetricans,Metamorph,1900.73
Arlet,2016,Alytes obstetricans,Metamorph,1999.35
Arlet,2016,Alytes obstetricans,Metamorph,1917.22
Arlet,2016,Alytes obstetricans,Metamorph,1607.97
Arlet,2016,Alytes obstetricans,Metamorph,9344.25
Arlet,2016,Alytes obstetricans,Metamorph,4678.18
Arlet,2016,Alytes obstetricans,Metamorph,2740.42
Arlet,2016,Alytes obstetricans,Metamorph,4292.84
Arlet,2016,Alytes obstetricans,Metamorph,471.793
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,1238.17749
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,0
Arlet,2016,Alytes obstetricans,Metamorph,3036.842346
Arlet,2017,Alytes obstetricans,Metamorphs,189.6084404
Arlet,2017,Alytes obstetricans,Metamorphs,5393.05481
Arlet,2017,Alytes obstetricans,Metamorphs,330.5064392
Arlet,2017,Alytes obstetricans,Metamorphs,10.07997036
Arlet,2017,Alytes obstetricans,Metamorphs,967.0764923
Arlet,2017,Alytes obstetricans,Metamorphs,812.8791809
Arlet,2017,Alytes obstetricans,Metamorphs,78.19043159
Arlet,2017,Alytes obstetricans,Metamorphs,0.864830837
Arlet,2017,Alytes obstetricans,Metamorphs,28.53441715
Arlet,2017,Alytes obstetricans,Metamorphs,129.9357224
Arlet,2017,Alytes obstetricans,Metamorphs,2.61244297
Arlet,2017,Alytes obstetricans,Metamorphs,2.140504122
Arlet,2017,Alytes obstetricans,Metamorphs,17.69909859
Arlet,2017,Alytes obstetricans,Metamorphs,0.854174793
Arlet,2017,Alytes obstetricans,Metamorphs,5.589901209
Arlet,2017,Alytes obstetricans,Metamorphs,1.186022609
Arlet,2017,Alytes obstetricans,Metamorphs,3.664003611
Arlet,2017,Alytes obstetricans,Metamorphs,0.596659705
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,372.1574402
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,169.7562027
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,313.3416176
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,57.50484467
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,363.1649017
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,59.36975479
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,82.69304276
Arlet,2017,Alytes obstetricans,Juveniles/Metamorphs,310.0246048
