Lake,Year,Species,Developmental stage,GE
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,2.56
Arlet,2011,Rana temporaria,Metamorph,0.58
Arlet,2011,Rana temporaria,Metamorph,13.1
Arlet,2011,Rana temporaria,Metamorph,22.1
Arlet,2011,Rana temporaria,Metamorph,0.176
Arlet,2011,Rana temporaria,Metamorph,0.664
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.872
Arlet,2011,Rana temporaria,Metamorph,0.22
Arlet,2011,Rana temporaria,Metamorph,0.236
Arlet,2011,Rana temporaria,Metamorph,1.28
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,0.0592
Arlet,2011,Rana temporaria,Metamorph,2.4
Arlet,2011,Rana temporaria,Metamorph,0.0736
Arlet,2011,Rana temporaria,Metamorph,2.23
Arlet,2011,Rana temporaria,Metamorph,9.35
Arlet,2011,Rana temporaria,Metamorph,44.8
Arlet,2011,Rana temporaria,Metamorph,0.791
Arlet,2011,Rana temporaria,Metamorph,6.14
Arlet,2011,Rana temporaria,Metamorph,18.5
Arlet,2011,Rana temporaria,Metamorph,0.384
Arlet,2011,Rana temporaria,Metamorph,285.8
Arlet,2011,Rana temporaria,Metamorph,1.31
Arlet,2011,Rana temporaria,Metamorph,3.6
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,3.46
Arlet,2011,Rana temporaria,Metamorph,0.643
Arlet,2011,Rana temporaria,Metamorph,0
Arlet,2011,Rana temporaria,Metamorph,1.08
Arlet,2011,Rana temporaria,Metamorph,29.6
Arlet,2011,Rana temporaria,Metamorph,5.77
Arlet,2011,Rana temporaria,Metamorph,13.9
Arlet,2011,Rana temporaria,Metamorph,17.4
Arlet,2011,Rana temporaria,Metamorph,16.1
Arlet,2011,Rana temporaria,Metamorph,51.5
Arlet,2011,Rana temporaria,Metamorph,22.1
Arlet,2011,Rana temporaria,Metamorph,8.31
Arlet,2011,Rana temporaria,Metamorph,35.7
Arlet,2011,Rana temporaria,Metamorph,14.5
Arlet,2011,Rana temporaria,Metamorph,0.65
Arlet,2011,Rana temporaria,Metamorph,3.2
Arlet,2011,Rana temporaria,Metamorph,3.03
Arlet,2011,Rana temporaria,Metamorph,0.275
Arlet,2011,Rana temporaria,Metamorph,5.43
Arlet,2011,Rana temporaria,Metamorph,9.56
Arlet,2011,Rana temporaria,Metamorph,7.16
Arlet,2011,Rana temporaria,Metamorph,0.429
Arlet,2011,Rana temporaria,Metamorph,0.0686
Arlet,2011,Rana temporaria,Metamorph,0.227
Arlet,2011,Rana temporaria,Metamorph,0.363
Arlet,2011,Rana temporaria,Metamorph,0.354
Arlet,2011,Rana temporaria,Metamorph,0.545
Arlet,2011,Rana temporaria,Metamorph,12.5
Arlet,2011,Rana temporaria,Metamorph,0.142
Arlet,2011,Rana temporaria,Metamorph,0.227
Arlet,2011,Rana temporaria,Metamorph,1.42
Arlet,2011,Rana temporaria,Metamorph,0.0969
Arlet,2011,Rana temporaria,Metamorph,4.61
Arlet,2011,Rana temporaria,Metamorph,0.376
Arlet,2012,Rana temporaria,Metamorph,0.0956
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.00502
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.0369
Arlet,2012,Rana temporaria,Metamorph,4.65
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.0226
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.051
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.417
Arlet,2012,Rana temporaria,Metamorph,2.36
Arlet,2012,Rana temporaria,Metamorph,0.111
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.276
Arlet,2012,Rana temporaria,Metamorph,0.553
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,7.46
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.208
Arlet,2012,Rana temporaria,Metamorph,0.179
Arlet,2012,Rana temporaria,Metamorph,15.5
Arlet,2012,Rana temporaria,Metamorph,2.21
Arlet,2012,Rana temporaria,Metamorph,13.1
Arlet,2012,Rana temporaria,Metamorph,0.419
Arlet,2012,Rana temporaria,Metamorph,2.06
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.968
Arlet,2012,Rana temporaria,Metamorph,7.52
Arlet,2012,Rana temporaria,Metamorph,4.97
Arlet,2012,Rana temporaria,Metamorph,0
Arlet,2012,Rana temporaria,Metamorph,0.195
Arlet,2012,Rana temporaria,Metamorph,0.00155
Arlet,2012,Rana temporaria,Metamorph,13.8
Arlet,2012,Rana temporaria,Metamorph,5.76
Arlet,2012,Rana temporaria,Metamorph,17.6
Arlet,2012,Rana temporaria,Metamorph,88.6
Arlet,2012,Rana temporaria,Metamorph,0.65
Arlet,2012,Rana temporaria,Metamorph,45.9
Arlet,2012,Rana temporaria,Metamorph,0.239
Arlet,2012,Rana temporaria,Metamorph,1.81
Arlet,2012,Rana temporaria,Metamorph,19.9
Arlet,2012,Rana temporaria,Metamorph,0.355
Arlet,2012,Rana temporaria,Metamorph,8.39
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.859
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.053
Arlet,2013,Rana temporaria,Metamorphs,0.42
Arlet,2013,Rana temporaria,Metamorphs,0.27
Arlet,2013,Rana temporaria,Metamorphs,0.3
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.24
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,1.27
Arlet,2013,Rana temporaria,Metamorphs,4.83
Arlet,2013,Rana temporaria,Metamorphs,3.72
Arlet,2013,Rana temporaria,Metamorphs,0.57
Arlet,2013,Rana temporaria,Metamorphs,0.94
Arlet,2013,Rana temporaria,Metamorphs,0.28
Arlet,2013,Rana temporaria,Metamorphs,1.31
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.48
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,4.78
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.31
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.36
Arlet,2013,Rana temporaria,Metamorphs,0.21
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.35
Arlet,2013,Rana temporaria,Metamorphs,0.4
Arlet,2013,Rana temporaria,Metamorphs,0.557
Arlet,2013,Rana temporaria,Metamorphs,0.136
Arlet,2013,Rana temporaria,Metamorphs,0.203
Arlet,2013,Rana temporaria,Metamorphs,0.333
Arlet,2013,Rana temporaria,Metamorphs,5.03
Arlet,2013,Rana temporaria,Metamorphs,1.11
Arlet,2013,Rana temporaria,Metamorphs,0.227
Arlet,2013,Rana temporaria,Metamorphs,0.175
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,7.15
Arlet,2013,Rana temporaria,Metamorphs,0.377
Arlet,2013,Rana temporaria,Metamorphs,2.12
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.24
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,1.21
Arlet,2013,Rana temporaria,Metamorphs,1.98
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,9.22
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0
Arlet,2013,Rana temporaria,Metamorphs,0.115
Arlet,2013,Rana temporaria,Metamorphs,0.18
Arlet,2013,Rana temporaria,Metamorphs,0.496
Arlet,2013,Rana temporaria,Metamorphs,2.89
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,1.173367351
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0.923130438
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,4.973236918
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,9.743497372
Arlet,2014,Rana temporaria,Metamorphs,0.000877599
Arlet,2014,Rana temporaria,Metamorphs,2.149527967
Arlet,2014,Rana temporaria,Metamorphs,0.4642874
Arlet,2014,Rana temporaria,Metamorphs,0.245323591
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0.242935438
Arlet,2014,Rana temporaria,Metamorphs,0.250249058
Arlet,2014,Rana temporaria,Metamorphs,0.140309641
Arlet,2014,Rana temporaria,Metamorphs,0.326843075
Arlet,2014,Rana temporaria,Metamorphs,1.203055829
Arlet,2014,Rana temporaria,Metamorphs,0.108074285
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,1.863054335
Arlet,2014,Rana temporaria,Metamorphs,0.21435339
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2014,Rana temporaria,Metamorphs,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2016,Rana temporaria ,Metamorph,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0.504431203
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0.175219048
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Metamorphs,0
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,1.327073574
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,1.408848912
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,1.029006466
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,0.128891999
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,0.621693768
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,0.933201388
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,1.21409595
Arlet,2017,Rana temporaria,Juveniles/Metamorphs,1.485409439
